"timeMillisSpent","score"
9999,"0hard/-993380soft"
10015,"0hard/-993150soft"
10037,"0hard/-992600soft"
10080,"0hard/-992560soft"
10344,"0hard/-992250soft"
10349,"0hard/-991900soft"
10375,"0hard/-991410soft"
10378,"0hard/-991020soft"
10392,"0hard/-990670soft"
10402,"0hard/-990570soft"
10410,"0hard/-990380soft"
10419,"0hard/-990340soft"
10424,"0hard/-990130soft"
10495,"0hard/-989590soft"
10575,"0hard/-989470soft"
10579,"0hard/-988600soft"
10700,"0hard/-988210soft"
10707,"0hard/-987730soft"
10715,"0hard/-987140soft"
10718,"0hard/-987100soft"
10730,"0hard/-986750soft"
10736,"0hard/-986190soft"
10784,"0hard/-986040soft"
10788,"0hard/-985170soft"
10815,"0hard/-984880soft"
10821,"0hard/-984530soft"
10877,"0hard/-984220soft"
10893,"0hard/-984180soft"
10902,"0hard/-984110soft"
10996,"0hard/-983980soft"
11084,"0hard/-983740soft"
11101,"0hard/-983220soft"
11133,"0hard/-982620soft"
11155,"0hard/-982580soft"
11297,"0hard/-982170soft"
11302,"0hard/-981820soft"
11332,"0hard/-981470soft"
11343,"0hard/-981430soft"
11362,"0hard/-980980soft"
11416,"0hard/-980940soft"
11422,"0hard/-980810soft"
11435,"0hard/-980460soft"
11439,"0hard/-980430soft"
11519,"0hard/-980350soft"
11695,"0hard/-980310soft"
11699,"0hard/-980200soft"
11718,"0hard/-979850soft"
11733,"0hard/-979810soft"
11748,"0hard/-979460soft"
11792,"0hard/-979110soft"
11800,"0hard/-978390soft"
11803,"0hard/-978220soft"
11811,"0hard/-977970soft"
11839,"0hard/-977930soft"
11844,"0hard/-977850soft"
11863,"0hard/-977500soft"
11891,"0hard/-977150soft"
11901,"0hard/-976590soft"
11904,"0hard/-976490soft"
11907,"0hard/-976100soft"
11915,"0hard/-976000soft"
12018,"0hard/-975920soft"
12090,"0hard/-975230soft"
12094,"0hard/-974880soft"
12214,"0hard/-974530soft"
12228,"0hard/-974430soft"
12297,"0hard/-974040soft"
12308,"0hard/-973690soft"
12345,"0hard/-973190soft"
12526,"0hard/-972700soft"
12530,"0hard/-972300soft"
12583,"0hard/-972160soft"
12609,"0hard/-971740soft"
12676,"0hard/-971730soft"
12693,"0hard/-971710soft"
12712,"0hard/-971650soft"
12742,"0hard/-971360soft"
12758,"0hard/-971280soft"
13061,"0hard/-971200soft"
13065,"0hard/-970850soft"
13078,"0hard/-970790soft"
13088,"0hard/-970710soft"
13170,"0hard/-970590soft"
13173,"0hard/-970240soft"
13205,"0hard/-970210soft"
13223,"0hard/-969790soft"
13240,"0hard/-969310soft"
13255,"0hard/-968610soft"
13285,"0hard/-968230soft"
13306,"0hard/-968160soft"
13324,"0hard/-967710soft"
13346,"0hard/-967320soft"
13353,"0hard/-966970soft"
13488,"0hard/-966910soft"
13509,"0hard/-966040soft"
13550,"0hard/-965960soft"
13653,"0hard/-965750soft"
13688,"0hard/-965360soft"
13715,"0hard/-965010soft"
13743,"0hard/-964930soft"
13763,"0hard/-964840soft"
13789,"0hard/-964490soft"
13824,"0hard/-964240soft"
13857,"0hard/-964050soft"
13862,"0hard/-963990soft"
13875,"0hard/-963470soft"
13923,"0hard/-963330soft"
13944,"0hard/-962980soft"
14270,"0hard/-962950soft"
14389,"0hard/-962870soft"
14405,"0hard/-962740soft"
14428,"0hard/-962390soft"
14467,"0hard/-962200soft"
14485,"0hard/-962120soft"
14520,"0hard/-962020soft"
14584,"0hard/-961670soft"
14628,"0hard/-961570soft"
14651,"0hard/-961190soft"
14852,"0hard/-960950soft"
14896,"0hard/-960910soft"
14923,"0hard/-960830soft"
14939,"0hard/-960420soft"
15174,"0hard/-960230soft"
15187,"0hard/-959850soft"
15228,"0hard/-959550soft"
15328,"0hard/-959380soft"
15395,"0hard/-959210soft"
15441,"0hard/-959020soft"
15454,"0hard/-958920soft"
15472,"0hard/-958570soft"
15628,"0hard/-958510soft"
15641,"0hard/-958060soft"
15679,"0hard/-957950soft"
15700,"0hard/-957450soft"
15703,"0hard/-957380soft"
15707,"0hard/-957310soft"
15711,"0hard/-956960soft"
15735,"0hard/-956870soft"
15777,"0hard/-956630soft"
15802,"0hard/-956440soft"
15823,"0hard/-955800soft"
15837,"0hard/-955450soft"
15873,"0hard/-955390soft"
15934,"0hard/-955040soft"
16281,"0hard/-954970soft"
16294,"0hard/-954550soft"
16322,"0hard/-954200soft"
16376,"0hard/-953850soft"
16834,"0hard/-953830soft"
16852,"0hard/-953480soft"
16862,"0hard/-953440soft"
16930,"0hard/-952990soft"
16935,"0hard/-952910soft"
16956,"0hard/-952880soft"
16962,"0hard/-952010soft"
16974,"0hard/-951930soft"
17412,"0hard/-951810soft"
17416,"0hard/-951720soft"
17428,"0hard/-951690soft"
17489,"0hard/-951340soft"
17541,"0hard/-950990soft"
17557,"0hard/-950890soft"
17623,"0hard/-950850soft"
18176,"0hard/-950590soft"
18434,"0hard/-950170soft"
18491,"0hard/-950040soft"
18519,"0hard/-949810soft"
18531,"0hard/-949460soft"
18540,"0hard/-948660soft"
18823,"0hard/-948650soft"
18937,"0hard/-948270soft"
19117,"0hard/-947980soft"
19147,"0hard/-947940soft"
19167,"0hard/-947800soft"
19342,"0hard/-947530soft"
19366,"0hard/-947430soft"
19373,"0hard/-947330soft"
19527,"0hard/-946960soft"
19540,"0hard/-946610soft"
19559,"0hard/-946570soft"
19574,"0hard/-946180soft"
19924,"0hard/-946150soft"
19994,"0hard/-946100soft"
20112,"0hard/-945720soft"
20152,"0hard/-945690soft"
20232,"0hard/-945670soft"
20335,"0hard/-945560soft"
20557,"0hard/-945540soft"
20572,"0hard/-945190soft"
20624,"0hard/-945150soft"
20651,"0hard/-945110soft"
20683,"0hard/-944430soft"
20771,"0hard/-944330soft"
20782,"0hard/-944300soft"
20809,"0hard/-943720soft"
20839,"0hard/-943680soft"
21089,"0hard/-943430soft"
21098,"0hard/-943040soft"
21134,"0hard/-943000soft"
21841,"0hard/-942940soft"
21844,"0hard/-942590soft"
21851,"0hard/-942240soft"
21859,"0hard/-942200soft"
21902,"0hard/-941880soft"
21906,"0hard/-941710soft"
21958,"0hard/-941690soft"
22215,"0hard/-941650soft"
22221,"0hard/-941350soft"
22750,"0hard/-941330soft"
22754,"0hard/-941260soft"
22910,"0hard/-941210soft"
22955,"0hard/-940900soft"
23047,"0hard/-940320soft"
23422,"0hard/-940120soft"
23499,"0hard/-940020soft"
23515,"0hard/-939670soft"
23951,"0hard/-939380soft"
24029,"0hard/-939030soft"
24079,"0hard/-938850soft"
24092,"0hard/-938810soft"
24106,"0hard/-938670soft"
24537,"0hard/-938650soft"
24619,"0hard/-938550soft"
24639,"0hard/-938510soft"
24747,"0hard/-938350soft"
24767,"0hard/-938310soft"
24942,"0hard/-938280soft"
24988,"0hard/-938180soft"
25003,"0hard/-937830soft"
25099,"0hard/-937550soft"
25106,"0hard/-937520soft"
25124,"0hard/-937040soft"
25629,"0hard/-936990soft"
25716,"0hard/-936780soft"
25910,"0hard/-936360soft"
25924,"0hard/-936010soft"
25928,"0hard/-935660soft"
26097,"0hard/-935380soft"
26352,"0hard/-935330soft"
26506,"0hard/-935210soft"
26532,"0hard/-934730soft"
26567,"0hard/-934630soft"
26737,"0hard/-934540soft"
26898,"0hard/-934510soft"
26907,"0hard/-934470soft"
26960,"0hard/-934370soft"
27087,"0hard/-934130soft"
27180,"0hard/-934090soft"
27206,"0hard/-933890soft"
27687,"0hard/-933390soft"
27731,"0hard/-933310soft"
28251,"0hard/-932920soft"
28459,"0hard/-932850soft"
28563,"0hard/-932810soft"
28611,"0hard/-932640soft"
28966,"0hard/-932430soft"
29198,"0hard/-932140soft"
29300,"0hard/-932010soft"
29535,"0hard/-931840soft"
30171,"0hard/-931500soft"
30177,"0hard/-931150soft"
30178,"0hard/-930800soft"
30185,"0hard/-930450soft"
30651,"0hard/-930370soft"
31259,"0hard/-930200soft"
31362,"0hard/-929910soft"
31402,"0hard/-929560soft"
31531,"0hard/-929280soft"
31553,"0hard/-929240soft"
31925,"0hard/-929080soft"
31928,"0hard/-928910soft"
32680,"0hard/-928820soft"
32872,"0hard/-928650soft"
33042,"0hard/-928600soft"
33461,"0hard/-928380soft"
33501,"0hard/-928340soft"
33504,"0hard/-927990soft"
33600,"0hard/-927860soft"
33604,"0hard/-927640soft"
33984,"0hard/-927530soft"
33991,"0hard/-927180soft"
33999,"0hard/-926830soft"
34648,"0hard/-926810soft"
34760,"0hard/-926750soft"
34831,"0hard/-926710soft"
34887,"0hard/-926360soft"
35036,"0hard/-925980soft"
35556,"0hard/-925900soft"
35713,"0hard/-925820soft"
36143,"0hard/-925770soft"
36227,"0hard/-925420soft"
36237,"0hard/-925300soft"
36269,"0hard/-925170soft"
36276,"0hard/-924970soft"
37103,"0hard/-924930soft"
37209,"0hard/-924790soft"
37807,"0hard/-924470soft"
38068,"0hard/-924440soft"
38205,"0hard/-924260soft"
38335,"0hard/-923870soft"
38718,"0hard/-923800soft"
38768,"0hard/-923670soft"
38796,"0hard/-923640soft"
38842,"0hard/-923630soft"
39105,"0hard/-923610soft"
39122,"0hard/-923530soft"
39435,"0hard/-923470soft"
39453,"0hard/-923120soft"
39459,"0hard/-922770soft"
40759,"0hard/-922440soft"
40850,"0hard/-922400soft"
41069,"0hard/-922200soft"
41501,"0hard/-922160soft"
41545,"0hard/-921810soft"
41554,"0hard/-921460soft"
42158,"0hard/-921210soft"
42456,"0hard/-921200soft"
42696,"0hard/-921130soft"
42979,"0hard/-921120soft"
43051,"0hard/-921080soft"
43095,"0hard/-921050soft"
43426,"0hard/-920750soft"
43677,"0hard/-920400soft"
44301,"0hard/-920280soft"
45102,"0hard/-920190soft"
45209,"0hard/-920150soft"
45218,"0hard/-919880soft"
46057,"0hard/-919850soft"
46083,"0hard/-919500soft"
46294,"0hard/-919420soft"
46370,"0hard/-919080soft"
46753,"0hard/-918840soft"
47113,"0hard/-918630soft"
47454,"0hard/-918610soft"
47492,"0hard/-918580soft"
47545,"0hard/-918480soft"
47640,"0hard/-918270soft"
48048,"0hard/-917940soft"
48061,"0hard/-917590soft"
48500,"0hard/-917280soft"
48577,"0hard/-917200soft"
48734,"0hard/-917080soft"
49296,"0hard/-916730soft"
49324,"0hard/-916380soft"
49751,"0hard/-916330soft"
49804,"0hard/-915880soft"
51848,"0hard/-915580soft"
51921,"0hard/-915540soft"
51996,"0hard/-915500soft"
52434,"0hard/-915410soft"
52470,"0hard/-915060soft"
52556,"0hard/-914990soft"
53246,"0hard/-914680soft"
53435,"0hard/-914460soft"
53457,"0hard/-914360soft"
53881,"0hard/-914080soft"
54895,"0hard/-913940soft"
55273,"0hard/-913910soft"
55617,"0hard/-913560soft"
56746,"0hard/-913490soft"
56992,"0hard/-913360soft"
57010,"0hard/-913280soft"
57108,"0hard/-913240soft"
57116,"0hard/-913160soft"
57613,"0hard/-913120soft"
57796,"0hard/-912770soft"
58968,"0hard/-912540soft"
59086,"0hard/-912440soft"
59386,"0hard/-912320soft"
60118,"0hard/-912280soft"
60741,"0hard/-912010soft"
60854,"0hard/-911980soft"
61667,"0hard/-911920soft"
61746,"0hard/-911850soft"
61991,"0hard/-911780soft"
62171,"0hard/-911700soft"
62200,"0hard/-911350soft"
62821,"0hard/-911180soft"
62893,"0hard/-911140soft"
63497,"0hard/-911080soft"
63523,"0hard/-911040soft"
63603,"0hard/-910950soft"
64726,"0hard/-910600soft"
64740,"0hard/-910180soft"
65826,"0hard/-910170soft"
65870,"0hard/-909820soft"
66620,"0hard/-909660soft"
67014,"0hard/-909520soft"
67582,"0hard/-909300soft"
67776,"0hard/-909160soft"
67896,"0hard/-908990soft"
68065,"0hard/-908640soft"
68603,"0hard/-908520soft"
70375,"0hard/-908220soft"
70723,"0hard/-908200soft"
70748,"0hard/-908130soft"
71400,"0hard/-907890soft"
71848,"0hard/-907750soft"
72053,"0hard/-907680soft"
72234,"0hard/-907460soft"
72344,"0hard/-907420soft"
72383,"0hard/-907070soft"
73782,"0hard/-906760soft"
74182,"0hard/-906750soft"
74434,"0hard/-906400soft"
76867,"0hard/-906390soft"
76912,"0hard/-906350soft"
77021,"0hard/-906000soft"
77084,"0hard/-905950soft"
78892,"0hard/-905910soft"
79351,"0hard/-905880soft"
79632,"0hard/-905530soft"
80132,"0hard/-905520soft"
80183,"0hard/-905470soft"
80280,"0hard/-905430soft"
80580,"0hard/-905350soft"
80592,"0hard/-905000soft"
82136,"0hard/-904680soft"
82142,"0hard/-904580soft"
82239,"0hard/-904560soft"
83653,"0hard/-904480soft"
84765,"0hard/-904470soft"
85148,"0hard/-904370soft"
85289,"0hard/-904270soft"
85309,"0hard/-904230soft"
85619,"0hard/-904160soft"
85686,"0hard/-904150soft"
86035,"0hard/-904050soft"
86175,"0hard/-904020soft"
86195,"0hard/-903980soft"
86352,"0hard/-903940soft"
86437,"0hard/-903900soft"
86444,"0hard/-903860soft"
86590,"0hard/-903850soft"
87079,"0hard/-903680soft"
87773,"0hard/-903640soft"
88201,"0hard/-903290soft"
88301,"0hard/-903210soft"
89203,"0hard/-903120soft"
89256,"0hard/-903020soft"
89474,"0hard/-902980soft"
89643,"0hard/-902630soft"
91614,"0hard/-902580soft"
92145,"0hard/-902490soft"
92182,"0hard/-902450soft"
93130,"0hard/-902360soft"
93140,"0hard/-902280soft"
93428,"0hard/-902190soft"
93574,"0hard/-902110soft"
94074,"0hard/-902050soft"
94451,"0hard/-902010soft"
95107,"0hard/-901660soft"
96880,"0hard/-901630soft"
96916,"0hard/-901280soft"
97154,"0hard/-901150soft"
98195,"0hard/-901070soft"
99750,"0hard/-900980soft"
99797,"0hard/-900930soft"
100025,"0hard/-900830soft"
100142,"0hard/-900790soft"
100761,"0hard/-900750soft"
101843,"0hard/-900720soft"
102153,"0hard/-900370soft"
103080,"0hard/-900300soft"
104259,"0hard/-900260soft"
104493,"0hard/-899910soft"
105201,"0hard/-899820soft"
105622,"0hard/-899470soft"
106486,"0hard/-899370soft"
106918,"0hard/-899330soft"
107045,"0hard/-899250soft"
107303,"0hard/-899210soft"
107521,"0hard/-899160soft"
107637,"0hard/-899060soft"
109767,"0hard/-898710soft"
109860,"0hard/-898670soft"
113182,"0hard/-898580soft"
116189,"0hard/-898500soft"
116912,"0hard/-898410soft"
117452,"0hard/-898370soft"
117722,"0hard/-898330soft"
118087,"0hard/-898160soft"
118186,"0hard/-898120soft"
118788,"0hard/-898040soft"
118899,"0hard/-897960soft"
119657,"0hard/-897880soft"
122413,"0hard/-897780soft"
122464,"0hard/-897740soft"
123963,"0hard/-897700soft"
126192,"0hard/-897620soft"
127557,"0hard/-897580soft"
128242,"0hard/-897540soft"
130507,"0hard/-897530soft"
130802,"0hard/-897450soft"
130949,"0hard/-897370soft"
131437,"0hard/-897270soft"
133298,"0hard/-897170soft"
133757,"0hard/-897090soft"
135027,"0hard/-897060soft"
136194,"0hard/-897030soft"
140533,"0hard/-896990soft"
140617,"0hard/-896820soft"
140721,"0hard/-896610soft"
143158,"0hard/-896570soft"
143943,"0hard/-896530soft"
144253,"0hard/-896510soft"
145905,"0hard/-896350soft"
146916,"0hard/-896310soft"
147869,"0hard/-896270soft"
147957,"0hard/-896230soft"
149699,"0hard/-896130soft"
150798,"0hard/-896050soft"
152827,"0hard/-895990soft"
154159,"0hard/-895950soft"
154744,"0hard/-895880soft"
156002,"0hard/-895810soft"
156165,"0hard/-895800soft"
157755,"0hard/-895760soft"
157771,"0hard/-895720soft"
159696,"0hard/-895680soft"
159735,"0hard/-895510soft"
159794,"0hard/-895470soft"
163491,"0hard/-895430soft"
164094,"0hard/-895350soft"
165032,"0hard/-895340soft"
166251,"0hard/-895240soft"
175319,"0hard/-895150soft"
175989,"0hard/-895070soft"
179141,"0hard/-895010soft"
179314,"0hard/-894930soft"
180704,"0hard/-894890soft"
185416,"0hard/-894850soft"
186818,"0hard/-894750soft"
188268,"0hard/-894670soft"
196033,"0hard/-894640soft"
197807,"0hard/-894600soft"
200024,"0hard/-894560soft"
201851,"0hard/-894500soft"
202744,"0hard/-894320soft"
203799,"0hard/-894280soft"
204467,"0hard/-894250soft"
204482,"0hard/-894220soft"
205526,"0hard/-894120soft"
206218,"0hard/-894080soft"
206526,"0hard/-893990soft"
210335,"0hard/-893790soft"
211997,"0hard/-893440soft"
216380,"0hard/-893400soft"
218459,"0hard/-893370soft"
221310,"0hard/-893320soft"
223607,"0hard/-893240soft"
225146,"0hard/-893160soft"
226058,"0hard/-893070soft"
230598,"0hard/-892720soft"
232677,"0hard/-892680soft"
237608,"0hard/-892650soft"
241271,"0hard/-892570soft"
241580,"0hard/-892560soft"
257257,"0hard/-892520soft"
257281,"0hard/-892490soft"
261088,"0hard/-892390soft"
265198,"0hard/-892040soft"
281230,"0hard/-891690soft"
285319,"0hard/-891660soft"
287644,"0hard/-891620soft"
290713,"0hard/-891540soft"
292146,"0hard/-891460soft"
295172,"0hard/-891450soft"
297360,"0hard/-891370soft"
