"timeMillisSpent","score"
10305,"0hard/-1037480soft"
10372,"0hard/-1036610soft"
10422,"0hard/-1036570soft"
10537,"0hard/-1036530soft"
10553,"0hard/-1036180soft"
10570,"0hard/-1035700soft"
10610,"0hard/-1035350soft"
10626,"0hard/-1035320soft"
10661,"0hard/-1034900soft"
10679,"0hard/-1034340soft"
10696,"0hard/-1034310soft"
10713,"0hard/-1033530soft"
10746,"0hard/-1032660soft"
10795,"0hard/-1032310soft"
10828,"0hard/-1032290soft"
10845,"0hard/-1031900soft"
10911,"0hard/-1031450soft"
11074,"0hard/-1031030soft"
11140,"0hard/-1030610soft"
11224,"0hard/-1030220soft"
11240,"0hard/-1029740soft"
11338,"0hard/-1029390soft"
11395,"0hard/-1029040soft"
11444,"0hard/-1028620soft"
11525,"0hard/-1028540soft"
11711,"0hard/-1027670soft"
11796,"0hard/-1027340soft"
11880,"0hard/-1027210soft"
11915,"0hard/-1027140soft"
11950,"0hard/-1026540soft"
12089,"0hard/-1026480soft"
12116,"0hard/-1026130soft"
12150,"0hard/-1026030soft"
12167,"0hard/-1025930soft"
12202,"0hard/-1025480soft"
12371,"0hard/-1025450soft"
12388,"0hard/-1024960soft"
12405,"0hard/-1024070soft"
12521,"0hard/-1024030soft"
12638,"0hard/-1023990soft"
12657,"0hard/-1023640soft"
12675,"0hard/-1023250soft"
12693,"0hard/-1023220soft"
12786,"0hard/-1022830soft"
12953,"0hard/-1022030soft"
13023,"0hard/-1021680soft"
13040,"0hard/-1021580soft"
13058,"0hard/-1021450soft"
13093,"0hard/-1021030soft"
13111,"0hard/-1020680soft"
13177,"0hard/-1020580soft"
13280,"0hard/-1019880soft"
13314,"0hard/-1019750soft"
13332,"0hard/-1018550soft"
13366,"0hard/-1018480soft"
13392,"0hard/-1018060soft"
13408,"0hard/-1017630soft"
13459,"0hard/-1017240soft"
13528,"0hard/-1016890soft"
13733,"0hard/-1016150soft"
13768,"0hard/-1015960soft"
13835,"0hard/-1015610soft"
13887,"0hard/-1015150soft"
13920,"0hard/-1015050soft"
14004,"0hard/-1014600soft"
14021,"0hard/-1014540soft"
14080,"0hard/-1014520soft"
14098,"0hard/-1014460soft"
14116,"0hard/-1014110soft"
14167,"0hard/-1013560soft"
14202,"0hard/-1013170soft"
14269,"0hard/-1012780soft"
14288,"0hard/-1012180soft"
14322,"0hard/-1011830soft"
14425,"0hard/-1011480soft"
14477,"0hard/-1010740soft"
14513,"0hard/-1010710soft"
14531,"0hard/-1010360soft"
14548,"0hard/-1009700soft"
14696,"0hard/-1008830soft"
14749,"0hard/-1008700soft"
14767,"0hard/-1008620soft"
14802,"0hard/-1008170soft"
14820,"0hard/-1007620soft"
14923,"0hard/-1007590soft"
14992,"0hard/-1007210soft"
15010,"0hard/-1007070soft"
15061,"0hard/-1006720soft"
15098,"0hard/-1005920soft"
15149,"0hard/-1005840soft"
15177,"0hard/-1005140soft"
15195,"0hard/-1004940soft"
15246,"0hard/-1004910soft"
15264,"0hard/-1004560soft"
15282,"0hard/-1004180soft"
15318,"0hard/-1003830soft"
15473,"0hard/-1003730soft"
15543,"0hard/-1003630soft"
15632,"0hard/-1003610soft"
15651,"0hard/-1003580soft"
15732,"0hard/-1003570soft"
15750,"0hard/-1003270soft"
15785,"0hard/-1003240soft"
15856,"0hard/-1002790soft"
15943,"0hard/-1002690soft"
15979,"0hard/-1002270soft"
16084,"0hard/-1001850soft"
16102,"0hard/-1001290soft"
16139,"0hard/-1000810soft"
16209,"0hard/-1000460soft"
16324,"0hard/-1000420soft"
16409,"0hard/-1000380soft"
16462,"0hard/-999990soft"
16480,"0hard/-999640soft"
16585,"0hard/-999560soft"
16672,"0hard/-999530soft"
16902,"0hard/-999110soft"
16936,"0hard/-998760soft"
16971,"0hard/-998280soft"
16989,"0hard/-997410soft"
17023,"0hard/-997180soft"
17197,"0hard/-997100soft"
17249,"0hard/-997060soft"
17305,"0hard/-996670soft"
17426,"0hard/-996320soft"
17444,"0hard/-995970soft"
17496,"0hard/-995890soft"
17689,"0hard/-995830soft"
17921,"0hard/-995770soft"
17939,"0hard/-995650soft"
17957,"0hard/-995260soft"
17993,"0hard/-995170soft"
18028,"0hard/-995130soft"
18114,"0hard/-995100soft"
18219,"0hard/-994030soft"
18365,"0hard/-993990soft"
18384,"0hard/-993640soft"
18417,"0hard/-993600soft"
18556,"0hard/-993040soft"
18591,"0hard/-992260soft"
18645,"0hard/-991810soft"
18663,"0hard/-991460soft"
18717,"0hard/-991110soft"
18735,"0hard/-990760soft"
18930,"0hard/-990730soft"
19000,"0hard/-990380soft"
19018,"0hard/-990310soft"
19141,"0hard/-989750soft"
19247,"0hard/-989150soft"
19265,"0hard/-989130soft"
19405,"0hard/-988780soft"
19478,"0hard/-988390soft"
19638,"0hard/-988350soft"
19746,"0hard/-988310soft"
19834,"0hard/-988170soft"
19852,"0hard/-987690soft"
19956,"0hard/-987650soft"
19992,"0hard/-986990soft"
20015,"0hard/-986910soft"
20067,"0hard/-986110soft"
20085,"0hard/-986070soft"
20328,"0hard/-985510soft"
20467,"0hard/-985410soft"
20538,"0hard/-985380soft"
20613,"0hard/-984830soft"
20683,"0hard/-984730soft"
20702,"0hard/-984280soft"
20720,"0hard/-984250soft"
20879,"0hard/-984170soft"
20949,"0hard/-983820soft"
20968,"0hard/-983750soft"
21021,"0hard/-983720soft"
21075,"0hard/-983370soft"
21094,"0hard/-983020soft"
21188,"0hard/-982570soft"
21206,"0hard/-982490soft"
21224,"0hard/-982110soft"
21350,"0hard/-982040soft"
21387,"0hard/-982020soft"
21439,"0hard/-982010soft"
21475,"0hard/-981560soft"
21676,"0hard/-981520soft"
21746,"0hard/-981490soft"
21781,"0hard/-980620soft"
22010,"0hard/-980200soft"
22028,"0hard/-979950soft"
22047,"0hard/-979390soft"
22101,"0hard/-979040soft"
22153,"0hard/-978950soft"
22171,"0hard/-978930soft"
22207,"0hard/-978580soft"
22247,"0hard/-978500soft"
22317,"0hard/-978470soft"
22354,"0hard/-978430soft"
22424,"0hard/-977980soft"
22512,"0hard/-977500soft"
22652,"0hard/-977440soft"
22740,"0hard/-977400soft"
22851,"0hard/-977360soft"
22921,"0hard/-977010soft"
22974,"0hard/-976430soft"
23010,"0hard/-976050soft"
23027,"0hard/-975390soft"
23063,"0hard/-975370soft"
23150,"0hard/-974990soft"
23736,"0hard/-974960soft"
24022,"0hard/-974610soft"
24093,"0hard/-973810soft"
24183,"0hard/-973540soft"
24219,"0hard/-973190soft"
24273,"0hard/-972840soft"
24345,"0hard/-972740soft"
24467,"0hard/-972540soft"
24577,"0hard/-972410soft"
24771,"0hard/-972370soft"
24790,"0hard/-972350soft"
24843,"0hard/-972280soft"
24879,"0hard/-972240soft"
24969,"0hard/-971820soft"
25021,"0hard/-971470soft"
25220,"0hard/-971370soft"
25274,"0hard/-970940soft"
25311,"0hard/-970280soft"
25382,"0hard/-970240soft"
25490,"0hard/-970220soft"
25525,"0hard/-969870soft"
25561,"0hard/-969520soft"
25779,"0hard/-968800soft"
25920,"0hard/-968550soft"
25939,"0hard/-968510soft"
26335,"0hard/-968500soft"
26585,"0hard/-968390soft"
26783,"0hard/-968220soft"
26948,"0hard/-968140soft"
26966,"0hard/-968040soft"
27002,"0hard/-968030soft"
27072,"0hard/-967640soft"
27143,"0hard/-967500soft"
27233,"0hard/-967460soft"
27380,"0hard/-967420soft"
27860,"0hard/-967300soft"
28060,"0hard/-967220soft"
28201,"0hard/-967180soft"
28220,"0hard/-966830soft"
28485,"0hard/-966730soft"
28773,"0hard/-966330soft"
28880,"0hard/-966250soft"
28933,"0hard/-966170soft"
29005,"0hard/-965610soft"
29094,"0hard/-965050soft"
29151,"0hard/-964330soft"
29365,"0hard/-963980soft"
29401,"0hard/-963790soft"
29509,"0hard/-963540soft"
29687,"0hard/-963400soft"
29705,"0hard/-962910soft"
29762,"0hard/-962820soft"
29850,"0hard/-962370soft"
30135,"0hard/-962170soft"
30171,"0hard/-962110soft"
30190,"0hard/-962070soft"
30279,"0hard/-961720soft"
30319,"0hard/-961520soft"
30355,"0hard/-961170soft"
30746,"0hard/-961140soft"
31177,"0hard/-961050soft"
31213,"0hard/-961010soft"
31236,"0hard/-960980soft"
31431,"0hard/-960630soft"
31524,"0hard/-960110soft"
31559,"0hard/-960030soft"
31954,"0hard/-959940soft"
32102,"0hard/-959860soft"
32280,"0hard/-959660soft"
32424,"0hard/-959310soft"
32479,"0hard/-958860soft"
32552,"0hard/-958820soft"
32680,"0hard/-958270soft"
32721,"0hard/-958230soft"
32739,"0hard/-958210soft"
33063,"0hard/-957760soft"
33118,"0hard/-957720soft"
33137,"0hard/-957690soft"
33192,"0hard/-957340soft"
33517,"0hard/-956990soft"
33663,"0hard/-956890soft"
33823,"0hard/-956440soft"
33901,"0hard/-956050soft"
34024,"0hard/-955700soft"
34186,"0hard/-954830soft"
34346,"0hard/-954440soft"
34401,"0hard/-954050soft"
34438,"0hard/-954010soft"
34585,"0hard/-953660soft"
35001,"0hard/-953570soft"
35131,"0hard/-953490soft"
35205,"0hard/-953470soft"
35223,"0hard/-953020soft"
35352,"0hard/-952940soft"
35407,"0hard/-952760soft"
35444,"0hard/-952670soft"
35517,"0hard/-952630soft"
35813,"0hard/-952510soft"
36027,"0hard/-952410soft"
36098,"0hard/-952330soft"
36242,"0hard/-951880soft"
36372,"0hard/-951800soft"
36409,"0hard/-951720soft"
36645,"0hard/-951680soft"
36772,"0hard/-951090soft"
36827,"0hard/-951060soft"
36899,"0hard/-950960soft"
36995,"0hard/-950560soft"
37230,"0hard/-949960soft"
37248,"0hard/-949890soft"
37450,"0hard/-949810soft"
38015,"0hard/-949770soft"
38505,"0hard/-949680soft"
38631,"0hard/-949640soft"
38686,"0hard/-949290soft"
39121,"0hard/-949250soft"
39176,"0hard/-948900soft"
39285,"0hard/-948860soft"
39341,"0hard/-948510soft"
39395,"0hard/-948340soft"
39471,"0hard/-948230soft"
39490,"0hard/-948130soft"
39545,"0hard/-948100soft"
39731,"0hard/-947900soft"
39819,"0hard/-947450soft"
40241,"0hard/-947380soft"
40332,"0hard/-947170soft"
40350,"0hard/-947130soft"
40441,"0hard/-947030soft"
40460,"0hard/-946680soft"
40479,"0hard/-946610soft"
40864,"0hard/-946530soft"
41390,"0hard/-946490soft"
41867,"0hard/-945490soft"
41891,"0hard/-945030soft"
41981,"0hard/-944410soft"
42420,"0hard/-944380soft"
42680,"0hard/-944300soft"
42789,"0hard/-944280soft"
43062,"0hard/-944240soft"
43580,"0hard/-944160soft"
43748,"0hard/-944080soft"
43790,"0hard/-943920soft"
44172,"0hard/-943880soft"
44191,"0hard/-943840soft"
44451,"0hard/-942870soft"
44523,"0hard/-942830soft"
44579,"0hard/-942380soft"
44727,"0hard/-942030soft"
45240,"0hard/-941990soft"
45552,"0hard/-941870soft"
45737,"0hard/-941520soft"
45832,"0hard/-941290soft"
45958,"0hard/-940500soft"
46599,"0hard/-940150soft"
47008,"0hard/-940070soft"
47027,"0hard/-939990soft"
47336,"0hard/-939560soft"
47411,"0hard/-939460soft"
47430,"0hard/-939110soft"
47617,"0hard/-938550soft"
48026,"0hard/-938200soft"
48637,"0hard/-936800soft"
48748,"0hard/-936760soft"
48866,"0hard/-936410soft"
49289,"0hard/-936370soft"
49661,"0hard/-936200soft"
49717,"0hard/-936130soft"
49755,"0hard/-935910soft"
50066,"0hard/-935880soft"
50454,"0hard/-935450soft"
50810,"0hard/-935100soft"
51026,"0hard/-934540soft"
51117,"0hard/-934400soft"
51357,"0hard/-934380soft"
51763,"0hard/-934340soft"
51893,"0hard/-934300soft"
52021,"0hard/-934260soft"
52538,"0hard/-933910soft"
52667,"0hard/-933560soft"
52743,"0hard/-933500soft"
52798,"0hard/-933460soft"
53075,"0hard/-933370soft"
53206,"0hard/-933330soft"
53279,"0hard/-933210soft"
53543,"0hard/-933110soft"
53636,"0hard/-932710soft"
54191,"0hard/-932670soft"
54283,"0hard/-932640soft"
54429,"0hard/-932290soft"
54783,"0hard/-932250soft"
55130,"0hard/-931830soft"
55303,"0hard/-931110soft"
55486,"0hard/-931030soft"
55614,"0hard/-930890soft"
56301,"0hard/-930850soft"
56339,"0hard/-930770soft"
56505,"0hard/-930420soft"
56525,"0hard/-930380soft"
56658,"0hard/-930280soft"
57234,"0hard/-930240soft"
57510,"0hard/-930150soft"
57604,"0hard/-929800soft"
57844,"0hard/-929760soft"
58123,"0hard/-929590soft"
58271,"0hard/-929550soft"
58422,"0hard/-929510soft"
58515,"0hard/-928890soft"
58703,"0hard/-928860soft"
59284,"0hard/-928820soft"
59379,"0hard/-928650soft"
60188,"0hard/-928550soft"
60226,"0hard/-928200soft"
61283,"0hard/-928160soft"
61375,"0hard/-927810soft"
61488,"0hard/-927320soft"
61544,"0hard/-927280soft"
61600,"0hard/-927200soft"
61656,"0hard/-927100soft"
61976,"0hard/-927020soft"
63398,"0hard/-926940soft"
63546,"0hard/-926860soft"
64493,"0hard/-926820soft"
65453,"0hard/-926780soft"
65657,"0hard/-926700soft"
65677,"0hard/-926660soft"
66063,"0hard/-926580soft"
66358,"0hard/-926250soft"
66581,"0hard/-925690soft"
67043,"0hard/-925600soft"
67177,"0hard/-925560soft"
67952,"0hard/-925550soft"
68137,"0hard/-925450soft"
68303,"0hard/-924890soft"
68563,"0hard/-924790soft"
69104,"0hard/-924310soft"
69124,"0hard/-924280soft"
69216,"0hard/-924080soft"
69363,"0hard/-923630soft"
69940,"0hard/-923590soft"
70200,"0hard/-923240soft"
72102,"0hard/-923210soft"
72364,"0hard/-922860soft"
72569,"0hard/-922820soft"
73040,"0hard/-922780soft"
73112,"0hard/-922430soft"
74232,"0hard/-922390soft"
74385,"0hard/-922330soft"
74460,"0hard/-922140soft"
74572,"0hard/-922040soft"
75335,"0hard/-922010soft"
78285,"0hard/-921970soft"
78719,"0hard/-921930soft"
78757,"0hard/-921830soft"
78963,"0hard/-921650soft"
79743,"0hard/-921610soft"
80895,"0hard/-921590soft"
81353,"0hard/-921550soft"
81821,"0hard/-921510soft"
81895,"0hard/-921160soft"
82025,"0hard/-920990soft"
82118,"0hard/-920950soft"
82490,"0hard/-920910soft"
83336,"0hard/-920870soft"
83637,"0hard/-920850soft"
84648,"0hard/-920760soft"
85210,"0hard/-920590soft"
85322,"0hard/-920510soft"
85378,"0hard/-920430soft"
85582,"0hard/-920390soft"
85697,"0hard/-920350soft"
85791,"0hard/-920280soft"
85923,"0hard/-920200soft"
85942,"0hard/-920170soft"
86352,"0hard/-919370soft"
86933,"0hard/-918920soft"
87164,"0hard/-918840soft"
87296,"0hard/-918810soft"
88787,"0hard/-918730soft"
89028,"0hard/-918630soft"
89880,"0hard/-918590soft"
90236,"0hard/-918560soft"
90504,"0hard/-918520soft"
90810,"0hard/-918070soft"
91146,"0hard/-917870soft"
91360,"0hard/-917790soft"
91661,"0hard/-917710soft"
91681,"0hard/-917620soft"
92056,"0hard/-917580soft"
93126,"0hard/-917540soft"
94113,"0hard/-917190soft"
95573,"0hard/-917150soft"
97054,"0hard/-916800soft"
98561,"0hard/-916700soft"
98676,"0hard/-916600soft"
98904,"0hard/-916560soft"
100249,"0hard/-916500soft"
100342,"0hard/-916150soft"
101693,"0hard/-916050soft"
101786,"0hard/-915950soft"
103031,"0hard/-915910soft"
104832,"0hard/-915820soft"
104937,"0hard/-915720soft"
106974,"0hard/-915680soft"
108208,"0hard/-915330soft"
108367,"0hard/-914980soft"
109352,"0hard/-914920soft"
109949,"0hard/-914610soft"
111505,"0hard/-914510soft"
111711,"0hard/-914470soft"
112485,"0hard/-914350soft"
112861,"0hard/-914310soft"
114798,"0hard/-914230soft"
115298,"0hard/-913880soft"
115600,"0hard/-913700soft"
116391,"0hard/-913670soft"
116891,"0hard/-913570soft"
117247,"0hard/-913470soft"
117303,"0hard/-913350soft"
117607,"0hard/-913250soft"
118837,"0hard/-913170soft"
119586,"0hard/-913140soft"
119653,"0hard/-912750soft"
120012,"0hard/-912710soft"
121682,"0hard/-912510soft"
121811,"0hard/-912440soft"
123680,"0hard/-911670soft"
123958,"0hard/-911630soft"
124482,"0hard/-911280soft"
124913,"0hard/-911250soft"
125433,"0hard/-911210soft"
127102,"0hard/-910950soft"
127141,"0hard/-910530soft"
127161,"0hard/-910450soft"
127461,"0hard/-910360soft"
129170,"0hard/-910280soft"
129458,"0hard/-910240soft"
131001,"0hard/-910040soft"
131402,"0hard/-910000soft"
131913,"0hard/-909880soft"
135310,"0hard/-909850soft"
136633,"0hard/-909750soft"
137094,"0hard/-909660soft"
137886,"0hard/-909570soft"
138342,"0hard/-909530soft"
138492,"0hard/-909420soft"
139513,"0hard/-909380soft"
140188,"0hard/-908930soft"
140754,"0hard/-908430soft"
140940,"0hard/-908350soft"
141751,"0hard/-908250soft"
142529,"0hard/-908150soft"
142667,"0hard/-908110soft"
142685,"0hard/-908070soft"
142881,"0hard/-907990soft"
144176,"0hard/-907660soft"
144535,"0hard/-907640soft"
145153,"0hard/-907610soft"
145212,"0hard/-907580soft"
145370,"0hard/-907500soft"
147074,"0hard/-907330soft"
148916,"0hard/-907230soft"
149160,"0hard/-907130soft"
150756,"0hard/-907120soft"
153736,"0hard/-907020soft"
154565,"0hard/-906990soft"
155360,"0hard/-906960soft"
157018,"0hard/-906920soft"
157447,"0hard/-906590soft"
158053,"0hard/-906550soft"
160205,"0hard/-906470soft"
162025,"0hard/-906430soft"
164691,"0hard/-906400soft"
164715,"0hard/-906300soft"
166145,"0hard/-906260soft"
166279,"0hard/-906120soft"
166318,"0hard/-905600soft"
167539,"0hard/-905520soft"
168517,"0hard/-905380soft"
168957,"0hard/-905350soft"
169143,"0hard/-905310soft"
169427,"0hard/-905250soft"
169793,"0hard/-905210soft"
169962,"0hard/-905130soft"
171495,"0hard/-905030soft"
172761,"0hard/-904990soft"
175661,"0hard/-904890soft"
176051,"0hard/-904850soft"
176395,"0hard/-904500soft"
177585,"0hard/-904460soft"
177739,"0hard/-904450soft"
177812,"0hard/-904420soft"
178358,"0hard/-904330soft"
179037,"0hard/-904300soft"
179436,"0hard/-904200soft"
181393,"0hard/-904160soft"
182342,"0hard/-904080soft"
183799,"0hard/-903980soft"
186582,"0hard/-903680soft"
186719,"0hard/-903660soft"
186889,"0hard/-903620soft"
186964,"0hard/-903540soft"
187962,"0hard/-903510soft"
189319,"0hard/-903480soft"
191164,"0hard/-903420soft"
191263,"0hard/-903410soft"
191893,"0hard/-903370soft"
192499,"0hard/-903280soft"
195823,"0hard/-903250soft"
196100,"0hard/-903160soft"
201901,"0hard/-902370soft"
203089,"0hard/-902290soft"
207494,"0hard/-902200soft"
207802,"0hard/-901450soft"
208264,"0hard/-901350soft"
208303,"0hard/-901270soft"
208849,"0hard/-901230soft"
210303,"0hard/-901210soft"
210325,"0hard/-901170soft"
212845,"0hard/-901070soft"
213346,"0hard/-900970soft"
213752,"0hard/-900930soft"
218839,"0hard/-900900soft"
218958,"0hard/-900820soft"
218978,"0hard/-900760soft"
219940,"0hard/-900560soft"
220120,"0hard/-900530soft"
220298,"0hard/-900500soft"
220634,"0hard/-900460soft"
220716,"0hard/-900370soft"
220819,"0hard/-900330soft"
225651,"0hard/-900290soft"
226982,"0hard/-899590soft"
232709,"0hard/-899500soft"
234510,"0hard/-899420soft"
236704,"0hard/-899070soft"
238354,"0hard/-898920soft"
239595,"0hard/-898820soft"
242204,"0hard/-898780soft"
242404,"0hard/-898510soft"
245040,"0hard/-898430soft"
245699,"0hard/-898290soft"
245868,"0hard/-898260soft"
246440,"0hard/-898170soft"
246929,"0hard/-898130soft"
247254,"0hard/-898010soft"
247933,"0hard/-897970soft"
248722,"0hard/-897930soft"
249437,"0hard/-897580soft"
249494,"0hard/-897480soft"
249652,"0hard/-897130soft"
255390,"0hard/-897030soft"
256961,"0hard/-897000soft"
258092,"0hard/-896910soft"
258832,"0hard/-896830soft"
258873,"0hard/-896750soft"
260815,"0hard/-896650soft"
261113,"0hard/-896570soft"
261986,"0hard/-896220soft"
265807,"0hard/-896200soft"
265908,"0hard/-896170soft"
270231,"0hard/-895820soft"
270897,"0hard/-895740soft"
272825,"0hard/-895640soft"
275498,"0hard/-895600soft"
276406,"0hard/-895560soft"
280202,"0hard/-895520soft"
284821,"0hard/-895470soft"
285029,"0hard/-895370soft"
286066,"0hard/-895260soft"
286355,"0hard/-895120soft"
288490,"0hard/-895090soft"
290735,"0hard/-895050soft"
299247,"0hard/-895010soft"
