"timeMillisSpent","score"
41610,"0hard/-2058680soft"
41649,"0hard/-2058260soft"
41742,"0hard/-2058200soft"
41781,"0hard/-2058160soft"
41802,"0hard/-2057740soft"
41859,"0hard/-2057390soft"
41972,"0hard/-2057290soft"
42115,"0hard/-2056940soft"
42134,"0hard/-2056380soft"
42153,"0hard/-2056030soft"
42338,"0hard/-2055160soft"
42470,"0hard/-2055120soft"
42489,"0hard/-2054670soft"
42564,"0hard/-2054150soft"
42604,"0hard/-2053800soft"
42771,"0hard/-2053450soft"
42915,"0hard/-2053100soft"
42936,"0hard/-2052750soft"
42992,"0hard/-2052400soft"
43030,"0hard/-2052270soft"
43123,"0hard/-2051920soft"
43235,"0hard/-2051880soft"
43328,"0hard/-2051780soft"
43348,"0hard/-2051670soft"
43369,"0hard/-2051190soft"
43426,"0hard/-2051150soft"
43465,"0hard/-2050800soft"
43553,"0hard/-2050670soft"
43573,"0hard/-2050150soft"
43611,"0hard/-2050050soft"
43631,"0hard/-2049700soft"
43651,"0hard/-2049600soft"
43670,"0hard/-2049110soft"
43750,"0hard/-2049010soft"
43916,"0hard/-2048620soft"
43987,"0hard/-2048100soft"
44006,"0hard/-2047610soft"
44098,"0hard/-2047230soft"
44117,"0hard/-2046650soft"
44155,"0hard/-2046130soft"
44210,"0hard/-2046090soft"
44301,"0hard/-2045610soft"
44338,"0hard/-2045470soft"
44358,"0hard/-2045050soft"
44412,"0hard/-2044660soft"
44671,"0hard/-2044140soft"
44708,"0hard/-2043270soft"
44729,"0hard/-2042810soft"
44805,"0hard/-2042330soft"
44844,"0hard/-2041810soft"
44865,"0hard/-2041330soft"
45052,"0hard/-2040950soft"
45110,"0hard/-2040430soft"
45281,"0hard/-2040080soft"
45569,"0hard/-2039420soft"
45662,"0hard/-2039040soft"
45701,"0hard/-2038910soft"
45721,"0hard/-2038810soft"
45777,"0hard/-2038790soft"
45796,"0hard/-2038650soft"
45833,"0hard/-2038300soft"
45871,"0hard/-2038240soft"
45891,"0hard/-2038140soft"
45911,"0hard/-2037750soft"
45967,"0hard/-2037400soft"
46044,"0hard/-2036680soft"
46174,"0hard/-2036230soft"
46218,"0hard/-2035840soft"
46255,"0hard/-2035800soft"
46311,"0hard/-2035220soft"
46331,"0hard/-2035180soft"
46350,"0hard/-2034830soft"
46462,"0hard/-2034760soft"
46519,"0hard/-2034720soft"
46574,"0hard/-2034680soft"
46594,"0hard/-2034610soft"
46724,"0hard/-2034570soft"
46853,"0hard/-2034220soft"
46910,"0hard/-2033870soft"
46966,"0hard/-2033520soft"
46986,"0hard/-2033490soft"
47014,"0hard/-2032930soft"
47032,"0hard/-2032580soft"
47051,"0hard/-2032540soft"
47123,"0hard/-2032090soft"
47214,"0hard/-2031740soft"
47287,"0hard/-2031350soft"
47325,"0hard/-2030960soft"
47362,"0hard/-2030610soft"
47401,"0hard/-2030090soft"
47437,"0hard/-2029740soft"
47457,"0hard/-2029490soft"
47516,"0hard/-2029350soft"
47628,"0hard/-2028960soft"
47704,"0hard/-2028440soft"
47724,"0hard/-2028090soft"
47799,"0hard/-2027290soft"
47837,"0hard/-2026770soft"
47958,"0hard/-2026640soft"
47977,"0hard/-2026120soft"
48014,"0hard/-2026080soft"
48051,"0hard/-2025880soft"
48069,"0hard/-2025530soft"
48125,"0hard/-2025400soft"
48181,"0hard/-2025050soft"
48200,"0hard/-2025020soft"
48294,"0hard/-2025000soft"
48350,"0hard/-2024580soft"
48458,"0hard/-2024190soft"
48498,"0hard/-2024150soft"
48628,"0hard/-2023760soft"
48710,"0hard/-2023380soft"
48765,"0hard/-2023370soft"
49097,"0hard/-2023020soft"
49134,"0hard/-2022600soft"
49208,"0hard/-2022250soft"
49227,"0hard/-2021900soft"
49247,"0hard/-2021510soft"
49304,"0hard/-2021470soft"
49378,"0hard/-2021080soft"
49471,"0hard/-2020980soft"
49510,"0hard/-2020630soft"
49573,"0hard/-2019760soft"
49645,"0hard/-2019410soft"
49737,"0hard/-2019380soft"
49774,"0hard/-2019280soft"
49812,"0hard/-2019080soft"
49906,"0hard/-2018730soft"
49998,"0hard/-2018340soft"
50018,"0hard/-2017890soft"
50144,"0hard/-2017540soft"
50201,"0hard/-2017190soft"
50238,"0hard/-2016800soft"
50329,"0hard/-2016700soft"
50369,"0hard/-2016350soft"
50395,"0hard/-2016000soft"
50449,"0hard/-2015900soft"
50468,"0hard/-2015010soft"
50506,"0hard/-2014970soft"
50526,"0hard/-2014890soft"
50597,"0hard/-2014540soft"
50766,"0hard/-2014520soft"
50840,"0hard/-2014170soft"
50861,"0hard/-2013530soft"
50899,"0hard/-2012970soft"
50938,"0hard/-2012940soft"
51014,"0hard/-2012590soft"
51035,"0hard/-2012030soft"
51056,"0hard/-2011680soft"
51114,"0hard/-2011640soft"
51135,"0hard/-2011250soft"
51230,"0hard/-2010770soft"
51275,"0hard/-2010740soft"
51426,"0hard/-2010710soft"
51445,"0hard/-2010680soft"
51575,"0hard/-2010330soft"
51632,"0hard/-2010290soft"
51653,"0hard/-2009940soft"
51710,"0hard/-2009240soft"
51766,"0hard/-2008890soft"
51823,"0hard/-2008790soft"
51953,"0hard/-2008690soft"
51972,"0hard/-2008340soft"
52027,"0hard/-2008270soft"
52147,"0hard/-2007480soft"
52166,"0hard/-2007380soft"
52204,"0hard/-2007090soft"
52224,"0hard/-2007020soft"
52261,"0hard/-2006990soft"
52282,"0hard/-2006640soft"
52395,"0hard/-2006600soft"
52432,"0hard/-2006560soft"
52508,"0hard/-2005570soft"
52529,"0hard/-2005110soft"
52568,"0hard/-2005010soft"
52624,"0hard/-2004660soft"
52643,"0hard/-2004430soft"
52682,"0hard/-2004330soft"
52830,"0hard/-2004290soft"
52908,"0hard/-2003900soft"
53077,"0hard/-2003820soft"
53097,"0hard/-2003240soft"
53154,"0hard/-2003140soft"
53191,"0hard/-2002790soft"
53319,"0hard/-2002400soft"
53358,"0hard/-2001950soft"
53525,"0hard/-2001910soft"
53544,"0hard/-2001560soft"
53747,"0hard/-2001530soft"
53849,"0hard/-2000660soft"
54199,"0hard/-2000640soft"
54259,"0hard/-2000190soft"
54314,"0hard/-1999840soft"
54333,"0hard/-1999490soft"
54502,"0hard/-1999400soft"
54579,"0hard/-1999340soft"
54599,"0hard/-1998950soft"
54734,"0hard/-1998470soft"
54754,"0hard/-1998440soft"
54794,"0hard/-1998050soft"
54814,"0hard/-1997180soft"
54834,"0hard/-1997100soft"
54899,"0hard/-1996710soft"
54939,"0hard/-1996360soft"
54977,"0hard/-1995880soft"
55124,"0hard/-1995850soft"
55179,"0hard/-1995460soft"
55236,"0hard/-1995040soft"
55293,"0hard/-1994660soft"
55368,"0hard/-1994590soft"
55441,"0hard/-1994450soft"
55536,"0hard/-1994060soft"
55618,"0hard/-1993440soft"
55696,"0hard/-1992990soft"
55716,"0hard/-1992640soft"
55794,"0hard/-1992080soft"
55857,"0hard/-1992060soft"
55877,"0hard/-1991380soft"
56157,"0hard/-1990930soft"
56178,"0hard/-1990540soft"
56252,"0hard/-1990190soft"
56308,"0hard/-1989120soft"
56365,"0hard/-1988630soft"
56456,"0hard/-1988180soft"
56501,"0hard/-1988160soft"
56521,"0hard/-1988060soft"
56540,"0hard/-1988000soft"
56651,"0hard/-1987970soft"
56671,"0hard/-1987770soft"
56728,"0hard/-1987750soft"
56748,"0hard/-1987710soft"
56769,"0hard/-1987360soft"
56959,"0hard/-1986720soft"
57301,"0hard/-1986370soft"
57529,"0hard/-1986340soft"
57567,"0hard/-1986300soft"
57587,"0hard/-1985970soft"
57662,"0hard/-1985870soft"
57810,"0hard/-1985450soft"
58015,"0hard/-1985370soft"
58053,"0hard/-1985020soft"
58093,"0hard/-1984990soft"
58218,"0hard/-1984890soft"
58333,"0hard/-1984510soft"
58354,"0hard/-1984030soft"
58396,"0hard/-1983370soft"
58473,"0hard/-1983330soft"
58664,"0hard/-1982980soft"
58741,"0hard/-1982200soft"
58761,"0hard/-1982160soft"
58819,"0hard/-1982120soft"
58960,"0hard/-1981230soft"
59038,"0hard/-1980430soft"
59059,"0hard/-1980050soft"
59079,"0hard/-1979820soft"
59269,"0hard/-1979400soft"
59384,"0hard/-1979050soft"
59451,"0hard/-1978600soft"
59622,"0hard/-1978560soft"
59861,"0hard/-1977260soft"
60013,"0hard/-1976910soft"
60061,"0hard/-1976430soft"
60210,"0hard/-1976010soft"
60459,"0hard/-1974920soft"
60481,"0hard/-1974640soft"
60615,"0hard/-1974250soft"
60703,"0hard/-1973900soft"
60724,"0hard/-1973510soft"
60745,"0hard/-1972730soft"
60803,"0hard/-1972690soft"
60867,"0hard/-1972650soft"
61034,"0hard/-1972300soft"
61094,"0hard/-1972260soft"
61135,"0hard/-1971870soft"
61338,"0hard/-1971780soft"
61377,"0hard/-1971740soft"
61458,"0hard/-1971720soft"
61573,"0hard/-1971370soft"
61613,"0hard/-1970890soft"
61673,"0hard/-1970440soft"
61750,"0hard/-1970340soft"
61771,"0hard/-1969560soft"
61849,"0hard/-1969100soft"
61975,"0hard/-1969060soft"
62244,"0hard/-1968600soft"
62303,"0hard/-1968000soft"
62481,"0hard/-1967960soft"
62521,"0hard/-1967930soft"
62684,"0hard/-1967540soft"
62724,"0hard/-1967400soft"
62764,"0hard/-1967360soft"
62862,"0hard/-1967280soft"
62941,"0hard/-1967180soft"
63361,"0hard/-1967170soft"
63404,"0hard/-1967130soft"
63481,"0hard/-1967090soft"
63629,"0hard/-1966710soft"
63762,"0hard/-1966690soft"
63811,"0hard/-1966240soft"
63868,"0hard/-1965850soft"
63964,"0hard/-1965430soft"
64097,"0hard/-1965390soft"
64284,"0hard/-1965040soft"
64305,"0hard/-1965010soft"
64343,"0hard/-1964410soft"
64384,"0hard/-1964350soft"
64432,"0hard/-1963900soft"
64469,"0hard/-1963450soft"
64564,"0hard/-1962970soft"
64622,"0hard/-1962930soft"
64720,"0hard/-1962830soft"
64797,"0hard/-1961860soft"
64834,"0hard/-1961200soft"
64967,"0hard/-1961120soft"
65004,"0hard/-1961020soft"
65044,"0hard/-1960990soft"
65074,"0hard/-1960950soft"
65113,"0hard/-1960600soft"
65189,"0hard/-1960570soft"
65282,"0hard/-1960220soft"
65303,"0hard/-1959840soft"
65360,"0hard/-1959760soft"
65494,"0hard/-1959720soft"
65609,"0hard/-1959140soft"
65842,"0hard/-1958790soft"
66031,"0hard/-1958340soft"
66127,"0hard/-1957950soft"
66414,"0hard/-1957870soft"
66435,"0hard/-1957770soft"
66550,"0hard/-1957390soft"
66589,"0hard/-1957040soft"
66741,"0hard/-1957000soft"
66834,"0hard/-1956930soft"
66855,"0hard/-1956480soft"
66876,"0hard/-1956060soft"
66898,"0hard/-1955670soft"
67258,"0hard/-1955290soft"
67410,"0hard/-1954810soft"
67466,"0hard/-1954230soft"
67523,"0hard/-1953840soft"
67544,"0hard/-1953800soft"
67626,"0hard/-1953770soft"
67664,"0hard/-1953730soft"
67778,"0hard/-1953690soft"
67933,"0hard/-1953660soft"
67973,"0hard/-1952980soft"
68282,"0hard/-1952630soft"
68360,"0hard/-1952210soft"
68382,"0hard/-1951790soft"
68439,"0hard/-1951440soft"
68533,"0hard/-1951350soft"
68573,"0hard/-1950830soft"
68611,"0hard/-1950440soft"
68688,"0hard/-1949840soft"
68903,"0hard/-1949800soft"
69463,"0hard/-1949700soft"
69544,"0hard/-1949520soft"
69622,"0hard/-1949480soft"
69794,"0hard/-1949000soft"
69871,"0hard/-1948650soft"
69930,"0hard/-1948610soft"
69970,"0hard/-1948230soft"
70027,"0hard/-1947740soft"
70186,"0hard/-1947720soft"
70206,"0hard/-1947330soft"
70340,"0hard/-1947250soft"
70437,"0hard/-1946770soft"
70569,"0hard/-1946380soft"
70722,"0hard/-1946300soft"
70825,"0hard/-1946200soft"
70921,"0hard/-1946100soft"
71092,"0hard/-1945420soft"
71132,"0hard/-1945030soft"
71230,"0hard/-1945000soft"
71362,"0hard/-1944550soft"
71466,"0hard/-1944530soft"
71561,"0hard/-1944080soft"
71714,"0hard/-1943880soft"
71945,"0hard/-1943840soft"
72158,"0hard/-1943490soft"
72347,"0hard/-1943140soft"
72368,"0hard/-1943060soft"
72506,"0hard/-1943020soft"
72659,"0hard/-1942670soft"
72680,"0hard/-1942010soft"
72860,"0hard/-1941990soft"
72900,"0hard/-1941640soft"
72921,"0hard/-1941290soft"
73017,"0hard/-1940830soft"
73039,"0hard/-1939630soft"
73059,"0hard/-1939430soft"
73285,"0hard/-1938980soft"
73343,"0hard/-1938960soft"
73580,"0hard/-1938090soft"
73675,"0hard/-1937740soft"
73695,"0hard/-1937390soft"
73906,"0hard/-1937310soft"
74039,"0hard/-1936670soft"
74102,"0hard/-1936220soft"
74272,"0hard/-1935790soft"
74313,"0hard/-1935710soft"
74373,"0hard/-1935360soft"
74620,"0hard/-1935320soft"
74931,"0hard/-1934970soft"
74952,"0hard/-1934620soft"
75073,"0hard/-1934590soft"
75135,"0hard/-1934510soft"
75296,"0hard/-1934480soft"
75533,"0hard/-1933860soft"
75596,"0hard/-1933820soft"
75676,"0hard/-1933370soft"
75888,"0hard/-1933290soft"
76292,"0hard/-1932910soft"
76467,"0hard/-1932460soft"
76487,"0hard/-1932010soft"
76547,"0hard/-1931810soft"
76608,"0hard/-1931230soft"
76767,"0hard/-1931190soft"
77017,"0hard/-1931100soft"
77076,"0hard/-1930910soft"
77116,"0hard/-1930560soft"
77174,"0hard/-1930210soft"
77232,"0hard/-1930110soft"
77508,"0hard/-1930070soft"
77602,"0hard/-1929990soft"
77681,"0hard/-1929910soft"
77740,"0hard/-1929880soft"
77894,"0hard/-1929090soft"
77953,"0hard/-1928530soft"
78190,"0hard/-1928180soft"
78268,"0hard/-1928080soft"
78536,"0hard/-1928000soft"
78634,"0hard/-1927960soft"
78693,"0hard/-1927510soft"
78873,"0hard/-1927160soft"
79026,"0hard/-1927140soft"
79105,"0hard/-1927100soft"
79126,"0hard/-1926750soft"
79185,"0hard/-1926720soft"
79324,"0hard/-1926640soft"
79504,"0hard/-1926290soft"
79526,"0hard/-1926210soft"
79565,"0hard/-1925920soft"
79720,"0hard/-1925570soft"
79741,"0hard/-1924810soft"
79950,"0hard/-1924670soft"
79990,"0hard/-1924630soft"
80340,"0hard/-1924250soft"
80535,"0hard/-1924170soft"
80753,"0hard/-1924130soft"
80781,"0hard/-1924100soft"
80941,"0hard/-1923750soft"
80962,"0hard/-1923650soft"
81084,"0hard/-1922650soft"
81126,"0hard/-1922300soft"
81168,"0hard/-1922260soft"
81190,"0hard/-1922220soft"
81212,"0hard/-1922200soft"
81434,"0hard/-1921850soft"
81454,"0hard/-1921600soft"
81476,"0hard/-1921250soft"
81504,"0hard/-1920900soft"
81582,"0hard/-1920360soft"
81642,"0hard/-1920170soft"
81683,"0hard/-1919720soft"
81803,"0hard/-1919700soft"
81846,"0hard/-1919310soft"
81946,"0hard/-1919240soft"
81987,"0hard/-1919140soft"
82049,"0hard/-1919110soft"
82169,"0hard/-1919070soft"
82473,"0hard/-1918720soft"
82757,"0hard/-1918680soft"
82798,"0hard/-1918640soft"
82965,"0hard/-1918560soft"
82987,"0hard/-1918490soft"
83091,"0hard/-1918410soft"
83290,"0hard/-1918370soft"
83413,"0hard/-1918290soft"
83551,"0hard/-1917740soft"
83599,"0hard/-1917700soft"
83640,"0hard/-1917640soft"
83662,"0hard/-1917040soft"
83683,"0hard/-1917000soft"
83705,"0hard/-1916460soft"
83785,"0hard/-1916080soft"
83869,"0hard/-1915730soft"
83988,"0hard/-1915560soft"
84030,"0hard/-1915390soft"
84194,"0hard/-1915310soft"
84479,"0hard/-1914960soft"
84559,"0hard/-1914900soft"
84620,"0hard/-1914870soft"
84660,"0hard/-1914520soft"
84781,"0hard/-1914320soft"
84845,"0hard/-1914280soft"
85158,"0hard/-1914240soft"
85543,"0hard/-1913820soft"
85603,"0hard/-1913790soft"
85624,"0hard/-1913690soft"
85748,"0hard/-1913650soft"
85902,"0hard/-1913610soft"
85924,"0hard/-1913160soft"
86079,"0hard/-1912610soft"
86139,"0hard/-1911830soft"
86216,"0hard/-1911760soft"
86257,"0hard/-1911580soft"
86337,"0hard/-1911460soft"
86382,"0hard/-1911380soft"
86443,"0hard/-1911340soft"
86523,"0hard/-1910990soft"
86600,"0hard/-1910910soft"
86621,"0hard/-1910870soft"
86798,"0hard/-1910490soft"
86820,"0hard/-1910140soft"
86899,"0hard/-1910100soft"
86920,"0hard/-1909750soft"
87001,"0hard/-1909670soft"
87269,"0hard/-1909090soft"
87312,"0hard/-1909010soft"
87353,"0hard/-1908810soft"
87588,"0hard/-1908430soft"
87609,"0hard/-1908390soft"
88352,"0hard/-1908350soft"
88532,"0hard/-1908330soft"
88805,"0hard/-1908250soft"
88962,"0hard/-1907900soft"
89022,"0hard/-1907810soft"
89080,"0hard/-1907260soft"
89101,"0hard/-1907160soft"
89165,"0hard/-1907120soft"
89361,"0hard/-1906150soft"
89457,"0hard/-1905970soft"
89477,"0hard/-1905410soft"
89520,"0hard/-1905370soft"
89566,"0hard/-1905330soft"
89669,"0hard/-1904880soft"
89942,"0hard/-1904530soft"
90083,"0hard/-1904050soft"
90165,"0hard/-1904010soft"
90306,"0hard/-1903910soft"
90429,"0hard/-1903810soft"
90522,"0hard/-1903750soft"
90812,"0hard/-1903710soft"
90913,"0hard/-1903010soft"
91166,"0hard/-1902430soft"
91344,"0hard/-1902330soft"
91404,"0hard/-1901880soft"
91445,"0hard/-1901320soft"
91483,"0hard/-1901290soft"
91543,"0hard/-1901190soft"
91639,"0hard/-1900320soft"
91777,"0hard/-1900220soft"
91977,"0hard/-1900180soft"
92055,"0hard/-1899750soft"
92173,"0hard/-1899710soft"
92232,"0hard/-1899670soft"
92309,"0hard/-1899630soft"
92860,"0hard/-1899560soft"
92957,"0hard/-1899480soft"
93039,"0hard/-1899420soft"
93102,"0hard/-1899330soft"
93346,"0hard/-1899150soft"
93584,"0hard/-1898800soft"
93704,"0hard/-1898630soft"
93940,"0hard/-1898530soft"
94461,"0hard/-1898490soft"
95016,"0hard/-1898110soft"
95117,"0hard/-1897550soft"
95157,"0hard/-1897510soft"
95313,"0hard/-1897410soft"
95476,"0hard/-1896730soft"
95614,"0hard/-1896670soft"
95693,"0hard/-1896630soft"
95713,"0hard/-1896550soft"
95893,"0hard/-1896450soft"
95970,"0hard/-1896360soft"
96051,"0hard/-1895910soft"
96072,"0hard/-1895810soft"
96251,"0hard/-1895770soft"
96351,"0hard/-1895590soft"
96373,"0hard/-1895550soft"
96474,"0hard/-1895470soft"
96731,"0hard/-1895120soft"
96838,"0hard/-1894720soft"
97014,"0hard/-1894620soft"
97114,"0hard/-1894220soft"
97154,"0hard/-1893770soft"
97274,"0hard/-1893420soft"
97295,"0hard/-1893350soft"
97336,"0hard/-1892970soft"
97436,"0hard/-1892950soft"
97854,"0hard/-1892600soft"
97973,"0hard/-1892580soft"
97993,"0hard/-1892560soft"
98055,"0hard/-1892520soft"
98153,"0hard/-1892440soft"
98303,"0hard/-1892090soft"
98401,"0hard/-1891880soft"
98499,"0hard/-1891780soft"
98600,"0hard/-1891760soft"
98640,"0hard/-1891740soft"
98740,"0hard/-1891390soft"
98798,"0hard/-1891310soft"
98968,"0hard/-1891270soft"
99129,"0hard/-1891230soft"
99697,"0hard/-1891120soft"
99737,"0hard/-1891080soft"
99759,"0hard/-1890630soft"
99779,"0hard/-1890280soft"
99860,"0hard/-1889830soft"
99900,"0hard/-1889630soft"
100365,"0hard/-1889180soft"
100577,"0hard/-1888180soft"
100639,"0hard/-1887790soft"
100925,"0hard/-1887410soft"
101007,"0hard/-1886860soft"
101813,"0hard/-1886830soft"
102128,"0hard/-1886480soft"
102150,"0hard/-1886380soft"
102172,"0hard/-1886340soft"
102218,"0hard/-1886310soft"
102757,"0hard/-1886230soft"
102947,"0hard/-1886190soft"
102989,"0hard/-1886090soft"
103011,"0hard/-1885960soft"
103216,"0hard/-1885920soft"
103239,"0hard/-1885840soft"
103344,"0hard/-1885740soft"
103669,"0hard/-1885290soft"
104005,"0hard/-1885190soft"
104502,"0hard/-1885000soft"
104701,"0hard/-1884870soft"
104864,"0hard/-1884840soft"
104914,"0hard/-1884800soft"
105279,"0hard/-1884720soft"
105559,"0hard/-1884620soft"
105586,"0hard/-1884590soft"
105606,"0hard/-1884530soft"
106268,"0hard/-1884460soft"
106316,"0hard/-1884060soft"
106415,"0hard/-1883570soft"
106437,"0hard/-1883400soft"
106893,"0hard/-1882800soft"
107064,"0hard/-1882720soft"
107471,"0hard/-1882690soft"
107614,"0hard/-1882650soft"
107717,"0hard/-1882300soft"
107980,"0hard/-1881840soft"
108392,"0hard/-1881490soft"
108433,"0hard/-1881230soft"
108869,"0hard/-1880710soft"
108949,"0hard/-1880330soft"
109027,"0hard/-1880140soft"
109189,"0hard/-1879920soft"
109350,"0hard/-1879470soft"
109609,"0hard/-1879380soft"
110307,"0hard/-1879030soft"
110583,"0hard/-1878650soft"
110645,"0hard/-1878610soft"
110664,"0hard/-1878590soft"
110963,"0hard/-1878570soft"
111311,"0hard/-1878480soft"
111396,"0hard/-1878440soft"
111444,"0hard/-1878300soft"
111859,"0hard/-1877950soft"
111920,"0hard/-1877860soft"
112083,"0hard/-1877760soft"
112105,"0hard/-1877670soft"
112230,"0hard/-1877400soft"
112370,"0hard/-1877320soft"
112568,"0hard/-1876740soft"
113050,"0hard/-1876700soft"
113748,"0hard/-1876620soft"
113809,"0hard/-1876580soft"
113832,"0hard/-1876480soft"
113855,"0hard/-1876310soft"
114038,"0hard/-1875960soft"
114558,"0hard/-1875930soft"
114734,"0hard/-1875890soft"
115177,"0hard/-1875500soft"
115256,"0hard/-1875480soft"
115416,"0hard/-1875440soft"
115766,"0hard/-1875060soft"
115834,"0hard/-1875020soft"
116034,"0hard/-1874820soft"
116134,"0hard/-1874780soft"
116332,"0hard/-1874230soft"
116353,"0hard/-1874140soft"
116773,"0hard/-1873690soft"
116794,"0hard/-1873300soft"
117846,"0hard/-1872950soft"
117967,"0hard/-1872860soft"
118051,"0hard/-1872760soft"
118335,"0hard/-1872740soft"
118473,"0hard/-1872700soft"
118671,"0hard/-1872350soft"
118693,"0hard/-1872330soft"
119343,"0hard/-1872270soft"
119383,"0hard/-1871510soft"
119404,"0hard/-1871470soft"
119624,"0hard/-1871400soft"
120140,"0hard/-1871320soft"
120362,"0hard/-1871140soft"
120543,"0hard/-1871060soft"
120768,"0hard/-1870970soft"
120808,"0hard/-1870480soft"
121243,"0hard/-1870100soft"
121525,"0hard/-1869460soft"
122222,"0hard/-1869080soft"
122446,"0hard/-1869050soft"
122655,"0hard/-1868310soft"
123083,"0hard/-1867670soft"
123187,"0hard/-1867530soft"
123229,"0hard/-1867500soft"
123272,"0hard/-1867110soft"
123503,"0hard/-1866760soft"
123624,"0hard/-1866680soft"
123725,"0hard/-1866600soft"
124031,"0hard/-1866530soft"
124469,"0hard/-1866010soft"
124628,"0hard/-1865970soft"
125505,"0hard/-1865590soft"
125526,"0hard/-1865240soft"
125604,"0hard/-1864700soft"
125646,"0hard/-1864660soft"
125767,"0hard/-1864620soft"
125950,"0hard/-1864230soft"
126291,"0hard/-1864150soft"
126548,"0hard/-1864070soft"
126607,"0hard/-1864000soft"
127321,"0hard/-1863960soft"
128178,"0hard/-1863940soft"
128595,"0hard/-1863840soft"
128912,"0hard/-1863760soft"
129715,"0hard/-1863310soft"
129873,"0hard/-1863230soft"
130097,"0hard/-1863190soft"
130197,"0hard/-1863130soft"
130260,"0hard/-1863030soft"
130458,"0hard/-1862680soft"
130780,"0hard/-1862560soft"
130917,"0hard/-1862520soft"
131076,"0hard/-1862420soft"
131979,"0hard/-1862340soft"
132131,"0hard/-1862300soft"
132700,"0hard/-1862280soft"
