"timeMillisSpent","score"
4510,"0hard/-462960soft"
4598,"0hard/-462510soft"
4675,"0hard/-462420soft"
4712,"0hard/-462070soft"
4783,"0hard/-462030soft"
4810,"0hard/-461990soft"
4825,"0hard/-461890soft"
4901,"0hard/-461790soft"
4907,"0hard/-461750soft"
4962,"0hard/-461650soft"
5070,"0hard/-461320soft"
5077,"0hard/-461310soft"
5085,"0hard/-461180soft"
5090,"0hard/-461080soft"
5120,"0hard/-461040soft"
5180,"0hard/-460690soft"
5286,"0hard/-460660soft"
5360,"0hard/-460460soft"
5407,"0hard/-460150soft"
5420,"0hard/-459670soft"
5446,"0hard/-459580soft"
5518,"0hard/-459100soft"
5524,"0hard/-459070soft"
5614,"0hard/-458370soft"
5647,"0hard/-458340soft"
5649,"0hard/-458320soft"
5655,"0hard/-458240soft"
5659,"0hard/-458070soft"
5663,"0hard/-457720soft"
5678,"0hard/-457680soft"
5823,"0hard/-457600soft"
5894,"0hard/-457220soft"
5962,"0hard/-456840soft"
5996,"0hard/-456490soft"
6012,"0hard/-456350soft"
6070,"0hard/-456320soft"
6090,"0hard/-456280soft"
6106,"0hard/-456240soft"
6140,"0hard/-456180soft"
6275,"0hard/-455980soft"
6388,"0hard/-455940soft"
6405,"0hard/-455920soft"
6417,"0hard/-455860soft"
6452,"0hard/-455680soft"
6484,"0hard/-455470soft"
6532,"0hard/-454950soft"
6544,"0hard/-454870soft"
6578,"0hard/-454520soft"
6645,"0hard/-454350soft"
6661,"0hard/-454000soft"
6698,"0hard/-453650soft"
6757,"0hard/-453580soft"
6887,"0hard/-453540soft"
6895,"0hard/-453440soft"
6991,"0hard/-453400soft"
7011,"0hard/-453260soft"
7162,"0hard/-453180soft"
7280,"0hard/-452830soft"
7343,"0hard/-452480soft"
7364,"0hard/-452340soft"
7449,"0hard/-452300soft"
7532,"0hard/-452050soft"
7716,"0hard/-451970soft"
7732,"0hard/-451620soft"
8013,"0hard/-451140soft"
8046,"0hard/-450950soft"
8083,"0hard/-450870soft"
8155,"0hard/-450800soft"
8201,"0hard/-450570soft"
8216,"0hard/-450470soft"
8640,"0hard/-450430soft"
8760,"0hard/-450310soft"
8797,"0hard/-449960soft"
8919,"0hard/-449800soft"
8963,"0hard/-449630soft"
8998,"0hard/-449280soft"
9065,"0hard/-449140soft"
9067,"0hard/-449040soft"
9090,"0hard/-448690soft"
9095,"0hard/-448340soft"
9379,"0hard/-447990soft"
9694,"0hard/-447890soft"
9753,"0hard/-447810soft"
9758,"0hard/-447730soft"
9791,"0hard/-447380soft"
10029,"0hard/-447340soft"
10380,"0hard/-446890soft"
10508,"0hard/-446490soft"
10631,"0hard/-446450soft"
10692,"0hard/-446350soft"
10770,"0hard/-446250soft"
10846,"0hard/-446170soft"
11274,"0hard/-446130soft"
11390,"0hard/-446050soft"
11587,"0hard/-445270soft"
11602,"0hard/-445000soft"
11856,"0hard/-444920soft"
12170,"0hard/-444820soft"
12239,"0hard/-444800soft"
12281,"0hard/-444700soft"
12400,"0hard/-444670soft"
12438,"0hard/-444650soft"
12852,"0hard/-444620soft"
12875,"0hard/-444270soft"
12933,"0hard/-444100soft"
13006,"0hard/-444000soft"
13072,"0hard/-443960soft"
13076,"0hard/-443610soft"
13135,"0hard/-443570soft"
13606,"0hard/-443530soft"
13624,"0hard/-443300soft"
13719,"0hard/-443260soft"
13814,"0hard/-443120soft"
13873,"0hard/-443030soft"
13989,"0hard/-442990soft"
14096,"0hard/-442610soft"
14193,"0hard/-442580soft"
14205,"0hard/-442400soft"
14248,"0hard/-442170soft"
14289,"0hard/-441920soft"
14470,"0hard/-441880soft"
14472,"0hard/-441530soft"
14578,"0hard/-441430soft"
14606,"0hard/-441080soft"
14692,"0hard/-441040soft"
14722,"0hard/-441000soft"
15128,"0hard/-440970soft"
15213,"0hard/-440930soft"
16580,"0hard/-440890soft"
16770,"0hard/-440810soft"
16986,"0hard/-440550soft"
18742,"0hard/-440390soft"
18743,"0hard/-439790soft"
18845,"0hard/-439750soft"
19503,"0hard/-439670soft"
19618,"0hard/-439580soft"
19710,"0hard/-439500soft"
19747,"0hard/-439400soft"
19849,"0hard/-439050soft"
20175,"0hard/-439010soft"
20732,"0hard/-438670soft"
20747,"0hard/-438640soft"
21079,"0hard/-438550soft"
21241,"0hard/-438510soft"
21396,"0hard/-438340soft"
21695,"0hard/-438310soft"
21762,"0hard/-438230soft"
21923,"0hard/-438130soft"
22015,"0hard/-437950soft"
23032,"0hard/-437670soft"
24565,"0hard/-437530soft"
26235,"0hard/-437450soft"
26240,"0hard/-437370soft"
26241,"0hard/-437020soft"
26432,"0hard/-436980soft"
27320,"0hard/-436950soft"
28312,"0hard/-436870soft"
28850,"0hard/-436590soft"
28875,"0hard/-436430soft"
29157,"0hard/-436330soft"
29421,"0hard/-436290soft"
29933,"0hard/-436070soft"
30048,"0hard/-435970soft"
35228,"0hard/-435930soft"
35428,"0hard/-435580soft"
35529,"0hard/-435230soft"
36232,"0hard/-435200soft"
36266,"0hard/-435190soft"
36375,"0hard/-435110soft"
37078,"0hard/-435100soft"
37146,"0hard/-435070soft"
37248,"0hard/-434720soft"
37411,"0hard/-434660soft"
38190,"0hard/-434620soft"
38232,"0hard/-434580soft"
38269,"0hard/-434500soft"
38566,"0hard/-434490soft"
40471,"0hard/-434480soft"
40684,"0hard/-434380soft"
41490,"0hard/-434030soft"
41828,"0hard/-433680soft"
42224,"0hard/-433670soft"
42599,"0hard/-433640soft"
54529,"0hard/-433580soft"
58022,"0hard/-433480soft"
58249,"0hard/-433350soft"
60511,"0hard/-433310soft"
60562,"0hard/-433270soft"
60777,"0hard/-433230soft"
60814,"0hard/-433220soft"
61175,"0hard/-433180soft"
61216,"0hard/-433150soft"
61251,"0hard/-432800soft"
61502,"0hard/-432770soft"
61633,"0hard/-432690soft"
61805,"0hard/-432650soft"
61894,"0hard/-432620soft"
62669,"0hard/-432270soft"
66509,"0hard/-432180soft"
84366,"0hard/-432050soft"
84406,"0hard/-431960soft"
84570,"0hard/-431610soft"
85803,"0hard/-431550soft"
86606,"0hard/-431510soft"
86941,"0hard/-431470soft"
87180,"0hard/-431370soft"
87614,"0hard/-431290soft"
87961,"0hard/-431280soft"
88695,"0hard/-431270soft"
105312,"0hard/-431010soft"
105319,"0hard/-430930soft"
106553,"0hard/-430740soft"
107267,"0hard/-430730soft"
107560,"0hard/-430700soft"
108176,"0hard/-430660soft"
117066,"0hard/-430600soft"
120370,"0hard/-430290soft"
120476,"0hard/-430250soft"
121275,"0hard/-430190soft"
122078,"0hard/-430110soft"
122616,"0hard/-430070soft"
123724,"0hard/-429820soft"
125008,"0hard/-429670soft"
161830,"0hard/-429650soft"
162706,"0hard/-429570soft"
170513,"0hard/-429530soft"
174669,"0hard/-429450soft"
175566,"0hard/-429100soft"
213241,"0hard/-429070soft"
226821,"0hard/-429050soft"
231476,"0hard/-428970soft"
232662,"0hard/-428870soft"
242758,"0hard/-428830soft"
253900,"0hard/-428790soft"
254697,"0hard/-428750soft"
257291,"0hard/-428710soft"
267452,"0hard/-428660soft"
277076,"0hard/-428580soft"
280829,"0hard/-428540soft"
282782,"0hard/-428510soft"
294530,"0hard/-428470soft"
295529,"0hard/-428430soft"
296958,"0hard/-428420soft"
