"timeMillisSpent","score"
36206,"0hard/-2066380soft"
36212,"0hard/-2065860soft"
36235,"0hard/-2065340soft"
36255,"0hard/-2064990soft"
36289,"0hard/-2064860soft"
36294,"0hard/-2064510soft"
36322,"0hard/-2064160soft"
36340,"0hard/-2063680soft"
36344,"0hard/-2063330soft"
36348,"0hard/-2062980soft"
36365,"0hard/-2062460soft"
36373,"0hard/-2062430soft"
36385,"0hard/-2062080soft"
36400,"0hard/-2061730soft"
36412,"0hard/-2061380soft"
36439,"0hard/-2061030soft"
36448,"0hard/-2060640soft"
36460,"0hard/-2060150soft"
36465,"0hard/-2059990soft"
36502,"0hard/-2059540soft"
36570,"0hard/-2059190soft"
36607,"0hard/-2058800soft"
36611,"0hard/-2058450soft"
36640,"0hard/-2057970soft"
36715,"0hard/-2057490soft"
36727,"0hard/-2056600soft"
36732,"0hard/-2056250soft"
36746,"0hard/-2055900soft"
36755,"0hard/-2055550soft"
36760,"0hard/-2054850soft"
36785,"0hard/-2054500soft"
36802,"0hard/-2054150soft"
36807,"0hard/-2053800soft"
36812,"0hard/-2053450soft"
36868,"0hard/-2053070soft"
36874,"0hard/-2052720soft"
36883,"0hard/-2052370soft"
36888,"0hard/-2051950soft"
36933,"0hard/-2051290soft"
36947,"0hard/-2050420soft"
36961,"0hard/-2050070soft"
36985,"0hard/-2049550soft"
36989,"0hard/-2049200soft"
36993,"0hard/-2048740soft"
37003,"0hard/-2048640soft"
37007,"0hard/-2048290soft"
37035,"0hard/-2047770soft"
37040,"0hard/-2047420soft"
37049,"0hard/-2046900soft"
37054,"0hard/-2046820soft"
37059,"0hard/-2046790soft"
37069,"0hard/-2046150soft"
37096,"0hard/-2045760soft"
37118,"0hard/-2045160soft"
37138,"0hard/-2044600soft"
37145,"0hard/-2044040soft"
37167,"0hard/-2043690soft"
37173,"0hard/-2043170soft"
37190,"0hard/-2042820soft"
37203,"0hard/-2042470soft"
37267,"0hard/-2042120soft"
37274,"0hard/-2041770soft"
37307,"0hard/-2041670soft"
37334,"0hard/-2041320soft"
37339,"0hard/-2040800soft"
37351,"0hard/-2039730soft"
37358,"0hard/-2039090soft"
37371,"0hard/-2038700soft"
37375,"0hard/-2038350soft"
37401,"0hard/-2037830soft"
37406,"0hard/-2037480soft"
37419,"0hard/-2037130soft"
37437,"0hard/-2036780soft"
37456,"0hard/-2036360soft"
37496,"0hard/-2036330soft"
37504,"0hard/-2036260soft"
37516,"0hard/-2036240soft"
37520,"0hard/-2035890soft"
37542,"0hard/-2035400soft"
37558,"0hard/-2035050soft"
37603,"0hard/-2034160soft"
37625,"0hard/-2033810soft"
37640,"0hard/-2033390soft"
37647,"0hard/-2032970soft"
37653,"0hard/-2032580soft"
37667,"0hard/-2032230soft"
37682,"0hard/-2032200soft"
37693,"0hard/-2032170soft"
37703,"0hard/-2031820soft"
37729,"0hard/-2031440soft"
37745,"0hard/-2030920soft"
37774,"0hard/-2030160soft"
37789,"0hard/-2029770soft"
37804,"0hard/-2029420soft"
37808,"0hard/-2029070soft"
37832,"0hard/-2028610soft"
37869,"0hard/-2028260soft"
37872,"0hard/-2027720soft"
37875,"0hard/-2027300soft"
37908,"0hard/-2026920soft"
37942,"0hard/-2026050soft"
37946,"0hard/-2025700soft"
37952,"0hard/-2025250soft"
37984,"0hard/-2024860soft"
38000,"0hard/-2024510soft"
38035,"0hard/-2023990soft"
38044,"0hard/-2023640soft"
38056,"0hard/-2023220soft"
38062,"0hard/-2022560soft"
38066,"0hard/-2022110soft"
38071,"0hard/-2021760soft"
38081,"0hard/-2021370soft"
38096,"0hard/-2020850soft"
38099,"0hard/-2020500soft"
38105,"0hard/-2020050soft"
38119,"0hard/-2019950soft"
38130,"0hard/-2019500soft"
38187,"0hard/-2019110soft"
38200,"0hard/-2018690soft"
38204,"0hard/-2018170soft"
38213,"0hard/-2018070soft"
38226,"0hard/-2017590soft"
38229,"0hard/-2017100soft"
38244,"0hard/-2016650soft"
38251,"0hard/-2016190soft"
38274,"0hard/-2015840soft"
38277,"0hard/-2015800soft"
38311,"0hard/-2015450soft"
38350,"0hard/-2015000soft"
38361,"0hard/-2014650soft"
38364,"0hard/-2014260soft"
38374,"0hard/-2013910soft"
38386,"0hard/-2013420soft"
38502,"0hard/-2012970soft"
38506,"0hard/-2012620soft"
38528,"0hard/-2012270soft"
38533,"0hard/-2011490soft"
38552,"0hard/-2010420soft"
38597,"0hard/-2009970soft"
38620,"0hard/-2009620soft"
38632,"0hard/-2009580soft"
38643,"0hard/-2009190soft"
38665,"0hard/-2008840soft"
38670,"0hard/-2008670soft"
38695,"0hard/-2008320soft"
38710,"0hard/-2007970soft"
38741,"0hard/-2007520soft"
38753,"0hard/-2007170soft"
38761,"0hard/-2006470soft"
38782,"0hard/-2005950soft"
38797,"0hard/-2005070soft"
38827,"0hard/-2004550soft"
38838,"0hard/-2003850soft"
38852,"0hard/-2003500soft"
38855,"0hard/-2003400soft"
38869,"0hard/-2002880soft"
38872,"0hard/-2002430soft"
38894,"0hard/-2002040soft"
38946,"0hard/-2001690soft"
38958,"0hard/-2001310soft"
38988,"0hard/-2000960soft"
39001,"0hard/-2000610soft"
39049,"0hard/-2000010soft"
39058,"0hard/-1999590soft"
39074,"0hard/-1999240soft"
39096,"0hard/-1998890soft"
39124,"0hard/-1998440soft"
39133,"0hard/-1998090soft"
39166,"0hard/-1997700soft"
39186,"0hard/-1997350soft"
39199,"0hard/-1996560soft"
39214,"0hard/-1996140soft"
39221,"0hard/-1995790soft"
39338,"0hard/-1995300soft"
39343,"0hard/-1995180soft"
39389,"0hard/-1994730soft"
39399,"0hard/-1994380soft"
39410,"0hard/-1994030soft"
39427,"0hard/-1993250soft"
39439,"0hard/-1992870soft"
39516,"0hard/-1992520soft"
39527,"0hard/-1992410soft"
39533,"0hard/-1992020soft"
39554,"0hard/-1991380soft"
39568,"0hard/-1991030soft"
39627,"0hard/-1990680soft"
39641,"0hard/-1990250soft"
39689,"0hard/-1990230soft"
39693,"0hard/-1989570soft"
39698,"0hard/-1989050soft"
39716,"0hard/-1988920soft"
39720,"0hard/-1988360soft"
39739,"0hard/-1988010soft"
39752,"0hard/-1987490soft"
39780,"0hard/-1987140soft"
39791,"0hard/-1987070soft"
39823,"0hard/-1986490soft"
39831,"0hard/-1985710soft"
39836,"0hard/-1985630soft"
39872,"0hard/-1985150soft"
39878,"0hard/-1984280soft"
39898,"0hard/-1983890soft"
39907,"0hard/-1983760soft"
39931,"0hard/-1983310soft"
39942,"0hard/-1982920soft"
39952,"0hard/-1982230soft"
39959,"0hard/-1982170soft"
39979,"0hard/-1981750soft"
39998,"0hard/-1981230soft"
40002,"0hard/-1980880soft"
40025,"0hard/-1979990soft"
40043,"0hard/-1979890soft"
40061,"0hard/-1978420soft"
40109,"0hard/-1978040soft"
40154,"0hard/-1977650soft"
40177,"0hard/-1977300soft"
40204,"0hard/-1977130soft"
40212,"0hard/-1977000soft"
40216,"0hard/-1976360soft"
40223,"0hard/-1976010soft"
40234,"0hard/-1975620soft"
40244,"0hard/-1975040soft"
40263,"0hard/-1974830soft"
40304,"0hard/-1974380soft"
40328,"0hard/-1973860soft"
40339,"0hard/-1973510soft"
40361,"0hard/-1973480soft"
40372,"0hard/-1973000soft"
40424,"0hard/-1972920soft"
40453,"0hard/-1972880soft"
40467,"0hard/-1972840soft"
40503,"0hard/-1972360soft"
40524,"0hard/-1972010soft"
40583,"0hard/-1971660soft"
40667,"0hard/-1971270soft"
40686,"0hard/-1970880soft"
40733,"0hard/-1970820soft"
40756,"0hard/-1970470soft"
40793,"0hard/-1970090soft"
40813,"0hard/-1969930soft"
40824,"0hard/-1969900soft"
40848,"0hard/-1969470soft"
40852,"0hard/-1968870soft"
40877,"0hard/-1968800soft"
40894,"0hard/-1968670soft"
40918,"0hard/-1968450soft"
40929,"0hard/-1968030soft"
40942,"0hard/-1967680soft"
40960,"0hard/-1967330soft"
40979,"0hard/-1967220soft"
40993,"0hard/-1966830soft"
41016,"0hard/-1966790soft"
41039,"0hard/-1966440soft"
41047,"0hard/-1966400soft"
41076,"0hard/-1966380soft"
41105,"0hard/-1966210soft"
41119,"0hard/-1965860soft"
41142,"0hard/-1965510soft"
41149,"0hard/-1965050soft"
41162,"0hard/-1964270soft"
41169,"0hard/-1963780soft"
41204,"0hard/-1963390soft"
41210,"0hard/-1963000soft"
41275,"0hard/-1962480soft"
41332,"0hard/-1962090soft"
41377,"0hard/-1961740soft"
41380,"0hard/-1961390soft"
41396,"0hard/-1961040soft"
41402,"0hard/-1960790soft"
41434,"0hard/-1960170soft"
41460,"0hard/-1959780soft"
41483,"0hard/-1959430soft"
41486,"0hard/-1958950soft"
41516,"0hard/-1958600soft"
41556,"0hard/-1958420soft"
41564,"0hard/-1957900soft"
41596,"0hard/-1957450soft"
41611,"0hard/-1957410soft"
41616,"0hard/-1957270soft"
41637,"0hard/-1956920soft"
41642,"0hard/-1956570soft"
41656,"0hard/-1956220soft"
41665,"0hard/-1956010soft"
41677,"0hard/-1955840soft"
41680,"0hard/-1955490soft"
41713,"0hard/-1955140soft"
41726,"0hard/-1954660soft"
41756,"0hard/-1954520soft"
41797,"0hard/-1953970soft"
41809,"0hard/-1953550soft"
41834,"0hard/-1952850soft"
41859,"0hard/-1952570soft"
41919,"0hard/-1952180soft"
41940,"0hard/-1951970soft"
41979,"0hard/-1951720soft"
42015,"0hard/-1951200soft"
42035,"0hard/-1951180soft"
42041,"0hard/-1950720soft"
42061,"0hard/-1950240soft"
42115,"0hard/-1949890soft"
42128,"0hard/-1949230soft"
42213,"0hard/-1948710soft"
42292,"0hard/-1948290soft"
42299,"0hard/-1948190soft"
42308,"0hard/-1947990soft"
42315,"0hard/-1947640soft"
42411,"0hard/-1946950soft"
42435,"0hard/-1946930soft"
42484,"0hard/-1946580soft"
42504,"0hard/-1946480soft"
42535,"0hard/-1946130soft"
42539,"0hard/-1946090soft"
42544,"0hard/-1945990soft"
42551,"0hard/-1945390soft"
42578,"0hard/-1945350soft"
42592,"0hard/-1944650soft"
42600,"0hard/-1944030soft"
42610,"0hard/-1943450soft"
42644,"0hard/-1943060soft"
42659,"0hard/-1942640soft"
42674,"0hard/-1942120soft"
42754,"0hard/-1941670soft"
42780,"0hard/-1941630soft"
42790,"0hard/-1941070soft"
42817,"0hard/-1940960soft"
42849,"0hard/-1940440soft"
42873,"0hard/-1940420soft"
42902,"0hard/-1940070soft"
42924,"0hard/-1939970soft"
42929,"0hard/-1939390soft"
42936,"0hard/-1939370soft"
42962,"0hard/-1939350soft"
43005,"0hard/-1938380soft"
43030,"0hard/-1938170soft"
43045,"0hard/-1937820soft"
43059,"0hard/-1937690soft"
43084,"0hard/-1937340soft"
43209,"0hard/-1936990soft"
43264,"0hard/-1936850soft"
43273,"0hard/-1936500soft"
43362,"0hard/-1936440soft"
43417,"0hard/-1935880soft"
43423,"0hard/-1935780soft"
43472,"0hard/-1935740soft"
43496,"0hard/-1935390soft"
43518,"0hard/-1935040soft"
43568,"0hard/-1934580soft"
43677,"0hard/-1933900soft"
43689,"0hard/-1933380soft"
43698,"0hard/-1933340soft"
43778,"0hard/-1932950soft"
43834,"0hard/-1932850soft"
43881,"0hard/-1932810soft"
43898,"0hard/-1932780soft"
43924,"0hard/-1932600soft"
43964,"0hard/-1932120soft"
43995,"0hard/-1931770soft"
44079,"0hard/-1930970soft"
44110,"0hard/-1930620soft"
44119,"0hard/-1930340soft"
44165,"0hard/-1930310soft"
44193,"0hard/-1930200soft"
44213,"0hard/-1929850soft"
44270,"0hard/-1929500soft"
44296,"0hard/-1929150soft"
44314,"0hard/-1929140soft"
44339,"0hard/-1929100soft"
44364,"0hard/-1928750soft"
44374,"0hard/-1928230soft"
44380,"0hard/-1928210soft"
44401,"0hard/-1928140soft"
44432,"0hard/-1927720soft"
44468,"0hard/-1927650soft"
44482,"0hard/-1927620soft"
44600,"0hard/-1927410soft"
44612,"0hard/-1927310soft"
44630,"0hard/-1927190soft"
44641,"0hard/-1927160soft"
44677,"0hard/-1926860soft"
44735,"0hard/-1926820soft"
44779,"0hard/-1926720soft"
44787,"0hard/-1926590soft"
44925,"0hard/-1926200soft"
44986,"0hard/-1925540soft"
45011,"0hard/-1925160soft"
45031,"0hard/-1923960soft"
45074,"0hard/-1923570soft"
45121,"0hard/-1923430soft"
45156,"0hard/-1923330soft"
45214,"0hard/-1922980soft"
45219,"0hard/-1922630soft"
45295,"0hard/-1922610soft"
45348,"0hard/-1922120soft"
45366,"0hard/-1922020soft"
45393,"0hard/-1921920soft"
45420,"0hard/-1921530soft"
45435,"0hard/-1921450soft"
45440,"0hard/-1921390soft"
45493,"0hard/-1921040soft"
45551,"0hard/-1920940soft"
45590,"0hard/-1920520soft"
45638,"0hard/-1920070soft"
45694,"0hard/-1919940soft"
45712,"0hard/-1919340soft"
45763,"0hard/-1918640soft"
45914,"0hard/-1918290soft"
45942,"0hard/-1917940soft"
45990,"0hard/-1917870soft"
45996,"0hard/-1917520soft"
46065,"0hard/-1917390soft"
46099,"0hard/-1916610soft"
46139,"0hard/-1916530soft"
46167,"0hard/-1915730soft"
46203,"0hard/-1915640soft"
46212,"0hard/-1915600soft"
46406,"0hard/-1915430soft"
46442,"0hard/-1915080soft"
46457,"0hard/-1915010soft"
46628,"0hard/-1914980soft"
46669,"0hard/-1914600soft"
46674,"0hard/-1913830soft"
46728,"0hard/-1912860soft"
46779,"0hard/-1912470soft"
46803,"0hard/-1912120soft"
46859,"0hard/-1911320soft"
46934,"0hard/-1911290soft"
46948,"0hard/-1911230soft"
46953,"0hard/-1911130soft"
46957,"0hard/-1910880soft"
46984,"0hard/-1910430soft"
47059,"0hard/-1910390soft"
47082,"0hard/-1910040soft"
47110,"0hard/-1909840soft"
47127,"0hard/-1909360soft"
47152,"0hard/-1909010soft"
47175,"0hard/-1908250soft"
47220,"0hard/-1907900soft"
47283,"0hard/-1907420soft"
47293,"0hard/-1907030soft"
47385,"0hard/-1906990soft"
47402,"0hard/-1906600soft"
47448,"0hard/-1906250soft"
47507,"0hard/-1906210soft"
47525,"0hard/-1906170soft"
47631,"0hard/-1905820soft"
47669,"0hard/-1905430soft"
47705,"0hard/-1905390soft"
47736,"0hard/-1904970soft"
47757,"0hard/-1904620soft"
47897,"0hard/-1904430soft"
47957,"0hard/-1904180soft"
47980,"0hard/-1904080soft"
47984,"0hard/-1904050soft"
48027,"0hard/-1903950soft"
48079,"0hard/-1903570soft"
48108,"0hard/-1903550soft"
48202,"0hard/-1903440soft"
48209,"0hard/-1903190soft"
48243,"0hard/-1902590soft"
48276,"0hard/-1902490soft"
48341,"0hard/-1902420soft"
48458,"0hard/-1902380soft"
48523,"0hard/-1902030soft"
48536,"0hard/-1901920soft"
48558,"0hard/-1901500soft"
48676,"0hard/-1900940soft"
48696,"0hard/-1900340soft"
48716,"0hard/-1900310soft"
48739,"0hard/-1900270soft"
48795,"0hard/-1900170soft"
48801,"0hard/-1900010soft"
48813,"0hard/-1899940soft"
48837,"0hard/-1899900soft"
48864,"0hard/-1899680soft"
48906,"0hard/-1899580soft"
48945,"0hard/-1899230soft"
48950,"0hard/-1899190soft"
49035,"0hard/-1899180soft"
49107,"0hard/-1898730soft"
49184,"0hard/-1898690soft"
49207,"0hard/-1898660soft"
49235,"0hard/-1898580soft"
49261,"0hard/-1898510soft"
49282,"0hard/-1898370soft"
49303,"0hard/-1898360soft"
49327,"0hard/-1898200soft"
49380,"0hard/-1898130soft"
49494,"0hard/-1897650soft"
49563,"0hard/-1897610soft"
49714,"0hard/-1897260soft"
49732,"0hard/-1896700soft"
49898,"0hard/-1896640soft"
49920,"0hard/-1896470soft"
49947,"0hard/-1895790soft"
50186,"0hard/-1895230soft"
50224,"0hard/-1895150soft"
50228,"0hard/-1895110soft"
50302,"0hard/-1894760soft"
50355,"0hard/-1893960soft"
50358,"0hard/-1893920soft"
50365,"0hard/-1893780soft"
50401,"0hard/-1893700soft"
50467,"0hard/-1893670soft"
50472,"0hard/-1893500soft"
50481,"0hard/-1893460soft"
50533,"0hard/-1893110soft"
50556,"0hard/-1893010soft"
50599,"0hard/-1892660soft"
50606,"0hard/-1892580soft"
50652,"0hard/-1892440soft"
50773,"0hard/-1892340soft"
50799,"0hard/-1892260soft"
50821,"0hard/-1891840soft"
50869,"0hard/-1891770soft"
50875,"0hard/-1891420soft"
51041,"0hard/-1891300soft"
51182,"0hard/-1891230soft"
51240,"0hard/-1891040soft"
51447,"0hard/-1890690soft"
51521,"0hard/-1890490soft"
51550,"0hard/-1890470soft"
51599,"0hard/-1890280soft"
51634,"0hard/-1890110soft"
51671,"0hard/-1889760soft"
51700,"0hard/-1889720soft"
51775,"0hard/-1889620soft"
51804,"0hard/-1889490soft"
51920,"0hard/-1889430soft"
51974,"0hard/-1889040soft"
52009,"0hard/-1888690soft"
52108,"0hard/-1888680soft"
52137,"0hard/-1888650soft"
52150,"0hard/-1888590soft"
52237,"0hard/-1888030soft"
52251,"0hard/-1887680soft"
52288,"0hard/-1887560soft"
52310,"0hard/-1887180soft"
52427,"0hard/-1887160soft"
52613,"0hard/-1886810soft"
52742,"0hard/-1886290soft"
52749,"0hard/-1886230soft"
52814,"0hard/-1885880soft"
52918,"0hard/-1885710soft"
52931,"0hard/-1885520soft"
53006,"0hard/-1885450soft"
53068,"0hard/-1885100soft"
53116,"0hard/-1884540soft"
53436,"0hard/-1884160soft"
53545,"0hard/-1884020soft"
53651,"0hard/-1883960soft"
53769,"0hard/-1883920soft"
53787,"0hard/-1883820soft"
53874,"0hard/-1883470soft"
53987,"0hard/-1883440soft"
54004,"0hard/-1883370soft"
54271,"0hard/-1883260soft"
54308,"0hard/-1883200soft"
54434,"0hard/-1883070soft"
54500,"0hard/-1882890soft"
54593,"0hard/-1882470soft"
54699,"0hard/-1882430soft"
54723,"0hard/-1882330soft"
54745,"0hard/-1882250soft"
54770,"0hard/-1881690soft"
54863,"0hard/-1881630soft"
55013,"0hard/-1881590soft"
55177,"0hard/-1881490soft"
55207,"0hard/-1881450soft"
55400,"0hard/-1881420soft"
55564,"0hard/-1880820soft"
55588,"0hard/-1880370soft"
55632,"0hard/-1880280soft"
55681,"0hard/-1880050soft"
55692,"0hard/-1879660soft"
55739,"0hard/-1879310soft"
55770,"0hard/-1879270soft"
55776,"0hard/-1879190soft"
56071,"0hard/-1879120soft"
56257,"0hard/-1878730soft"
56337,"0hard/-1878690soft"
56388,"0hard/-1878340soft"
56471,"0hard/-1878270soft"
56685,"0hard/-1878040soft"
56725,"0hard/-1877690soft"
56733,"0hard/-1877630soft"
56776,"0hard/-1877550soft"
56792,"0hard/-1877520soft"
56813,"0hard/-1877070soft"
56830,"0hard/-1876450soft"
56901,"0hard/-1875890soft"
56957,"0hard/-1875440soft"
57018,"0hard/-1874780soft"
57076,"0hard/-1874430soft"
57094,"0hard/-1874080soft"
57130,"0hard/-1874040soft"
57166,"0hard/-1873690soft"
57400,"0hard/-1873670soft"
57456,"0hard/-1873320soft"
57488,"0hard/-1873220soft"
57629,"0hard/-1873120soft"
57703,"0hard/-1872770soft"
57756,"0hard/-1872480soft"
57882,"0hard/-1872130soft"
57897,"0hard/-1872050soft"
57902,"0hard/-1871530soft"
58126,"0hard/-1871180soft"
58134,"0hard/-1871140soft"
58237,"0hard/-1871100soft"
58247,"0hard/-1870750soft"
58278,"0hard/-1870710soft"
58316,"0hard/-1870610soft"
58323,"0hard/-1870530soft"
58340,"0hard/-1870140soft"
58584,"0hard/-1869790soft"
58725,"0hard/-1869690soft"
58935,"0hard/-1869480soft"
59018,"0hard/-1869090soft"
59062,"0hard/-1869050soft"
59154,"0hard/-1868960soft"
59323,"0hard/-1868920soft"
59343,"0hard/-1868800soft"
59423,"0hard/-1868280soft"
59486,"0hard/-1868240soft"
59522,"0hard/-1868140soft"
59597,"0hard/-1868050soft"
59727,"0hard/-1868030soft"
59736,"0hard/-1867580soft"
59745,"0hard/-1867550soft"
59760,"0hard/-1867470soft"
59827,"0hard/-1867390soft"
59846,"0hard/-1867300soft"
59913,"0hard/-1867260soft"
59921,"0hard/-1867040soft"
59950,"0hard/-1866930soft"
59956,"0hard/-1866850soft"
60113,"0hard/-1866500soft"
60309,"0hard/-1866420soft"
60374,"0hard/-1866240soft"
60383,"0hard/-1865890soft"
60434,"0hard/-1865850soft"
60583,"0hard/-1865840soft"
60698,"0hard/-1865800soft"
60871,"0hard/-1865660soft"
61047,"0hard/-1865560soft"
61064,"0hard/-1865490soft"
61068,"0hard/-1865240soft"
61193,"0hard/-1865180soft"
61382,"0hard/-1864500soft"
61392,"0hard/-1864360soft"
61441,"0hard/-1864280soft"
61452,"0hard/-1864110soft"
61508,"0hard/-1864050soft"
61577,"0hard/-1863600soft"
61706,"0hard/-1863250soft"
61832,"0hard/-1862900soft"
61880,"0hard/-1862810soft"
62293,"0hard/-1862250soft"
62477,"0hard/-1861900soft"
62584,"0hard/-1861550soft"
62667,"0hard/-1861510soft"
62732,"0hard/-1861470soft"
62976,"0hard/-1861270soft"
63025,"0hard/-1860990soft"
63059,"0hard/-1860640soft"
63344,"0hard/-1860540soft"
63446,"0hard/-1860510soft"
63834,"0hard/-1860470soft"
64041,"0hard/-1860380soft"
64101,"0hard/-1860030soft"
64153,"0hard/-1859860soft"
64160,"0hard/-1859510soft"
64339,"0hard/-1859210soft"
64403,"0hard/-1859130soft"
64576,"0hard/-1858710soft"
64579,"0hard/-1858590soft"
64597,"0hard/-1858530soft"
64610,"0hard/-1858340soft"
64822,"0hard/-1858260soft"
64862,"0hard/-1858180soft"
64870,"0hard/-1858060soft"
64975,"0hard/-1857480soft"
65161,"0hard/-1857440soft"
65187,"0hard/-1856920soft"
65381,"0hard/-1856650soft"
65584,"0hard/-1856540soft"
65609,"0hard/-1856190soft"
65632,"0hard/-1856150soft"
65978,"0hard/-1856090soft"
66058,"0hard/-1856010soft"
66119,"0hard/-1855520soft"
66158,"0hard/-1855440soft"
66218,"0hard/-1855310soft"
66344,"0hard/-1854960soft"
66413,"0hard/-1854890soft"
66528,"0hard/-1854870soft"
66742,"0hard/-1854840soft"
66816,"0hard/-1854740soft"
66834,"0hard/-1854390soft"
66853,"0hard/-1854350soft"
66954,"0hard/-1854280soft"
67267,"0hard/-1854180soft"
67371,"0hard/-1854040soft"
67424,"0hard/-1853730soft"
67461,"0hard/-1853700soft"
67650,"0hard/-1853640soft"
67709,"0hard/-1853540soft"
67718,"0hard/-1853340soft"
67739,"0hard/-1853260soft"
67801,"0hard/-1852910soft"
68080,"0hard/-1852530soft"
68167,"0hard/-1852430soft"
68200,"0hard/-1852080soft"
68304,"0hard/-1851980soft"
68327,"0hard/-1851860soft"
68340,"0hard/-1851760soft"
68357,"0hard/-1851720soft"
68808,"0hard/-1851370soft"
68913,"0hard/-1851170soft"
68952,"0hard/-1850820soft"
69005,"0hard/-1850780soft"
69101,"0hard/-1850680soft"
69156,"0hard/-1850330soft"
69281,"0hard/-1850000soft"
69291,"0hard/-1849990soft"
69554,"0hard/-1849950soft"
70006,"0hard/-1849770soft"
70089,"0hard/-1849740soft"
70190,"0hard/-1849670soft"
70272,"0hard/-1849630soft"
70368,"0hard/-1849460soft"
70407,"0hard/-1849060soft"
70761,"0hard/-1848540soft"
70779,"0hard/-1848440soft"
70784,"0hard/-1848090soft"
70892,"0hard/-1847960soft"
70971,"0hard/-1847920soft"
71033,"0hard/-1847890soft"
71122,"0hard/-1847540soft"
71437,"0hard/-1847460soft"
71542,"0hard/-1847110soft"
71549,"0hard/-1847070soft"
71559,"0hard/-1847030soft"
71947,"0hard/-1846950soft"
72004,"0hard/-1846780soft"
72166,"0hard/-1846750soft"
72386,"0hard/-1846670soft"
72408,"0hard/-1846630soft"
72449,"0hard/-1846180soft"
72485,"0hard/-1845830soft"
72550,"0hard/-1845740soft"
72555,"0hard/-1845350soft"
73079,"0hard/-1845270soft"
73183,"0hard/-1845230soft"
73234,"0hard/-1845060soft"
73408,"0hard/-1844990soft"
73622,"0hard/-1844930soft"
73683,"0hard/-1844890soft"
73755,"0hard/-1844870soft"
73871,"0hard/-1844770soft"
73904,"0hard/-1844750soft"
74155,"0hard/-1844730soft"
74247,"0hard/-1844590soft"
74390,"0hard/-1844410soft"
74449,"0hard/-1844020soft"
74495,"0hard/-1843990soft"
74550,"0hard/-1843950soft"
74637,"0hard/-1843930soft"
74694,"0hard/-1843760soft"
74859,"0hard/-1843370soft"
74867,"0hard/-1843250soft"
74874,"0hard/-1843180soft"
74894,"0hard/-1843100soft"
74976,"0hard/-1843000soft"
75065,"0hard/-1842650soft"
75279,"0hard/-1842550soft"
75532,"0hard/-1842520soft"
75671,"0hard/-1842420soft"
75684,"0hard/-1842320soft"
75971,"0hard/-1841870soft"
76021,"0hard/-1841800soft"
76037,"0hard/-1841720soft"
76057,"0hard/-1841690soft"
76856,"0hard/-1841410soft"
76928,"0hard/-1841060soft"
