"timeMillisSpent","score"
5048,"0hard/-214990soft"
5242,"0hard/-214860soft"
5259,"0hard/-214510soft"
5276,"0hard/-214280soft"
5410,"0hard/-214240soft"
5429,"0hard/-213890soft"
5728,"0hard/-213850soft"
5876,"0hard/-213770soft"
6884,"0hard/-213740soft"
6918,"0hard/-213710soft"
6985,"0hard/-213640soft"
7160,"0hard/-213560soft"
7247,"0hard/-213520soft"
7317,"0hard/-213170soft"
7535,"0hard/-212830soft"
7663,"0hard/-212170soft"
7835,"0hard/-211690soft"
7987,"0hard/-211660soft"
8007,"0hard/-211210soft"
8396,"0hard/-210860soft"
8512,"0hard/-210790soft"
8767,"0hard/-210690soft"
8851,"0hard/-209820soft"
9209,"0hard/-209780soft"
9855,"0hard/-209740soft"
9960,"0hard/-209660soft"
10118,"0hard/-209650soft"
10355,"0hard/-209620soft"
11596,"0hard/-209580soft"
11647,"0hard/-209490soft"
11970,"0hard/-209390soft"
12073,"0hard/-209310soft"
12288,"0hard/-209230soft"
12632,"0hard/-209200soft"
12648,"0hard/-209160soft"
13089,"0hard/-209080soft"
14433,"0hard/-209040soft"
14692,"0hard/-208940soft"
14972,"0hard/-208900soft"
15029,"0hard/-208800soft"
15084,"0hard/-208780soft"
15315,"0hard/-208750soft"
15647,"0hard/-208710soft"
15873,"0hard/-208670soft"
16061,"0hard/-208590soft"
16225,"0hard/-208240soft"
16375,"0hard/-207890soft"
16474,"0hard/-207330soft"
16645,"0hard/-207250soft"
17073,"0hard/-207170soft"
17679,"0hard/-207070soft"
17981,"0hard/-207030soft"
18033,"0hard/-206950soft"
18137,"0hard/-206910soft"
18446,"0hard/-206780soft"
18515,"0hard/-206580soft"
18829,"0hard/-206130soft"
18897,"0hard/-206030soft"
18933,"0hard/-205990soft"
19010,"0hard/-205950soft"
19029,"0hard/-205430soft"
19191,"0hard/-205410soft"
19312,"0hard/-204850soft"
19497,"0hard/-204480soft"
19534,"0hard/-204440soft"
19713,"0hard/-204420soft"
19916,"0hard/-204070soft"
20064,"0hard/-203720soft"
20540,"0hard/-203620soft"
20856,"0hard/-203210soft"
21272,"0hard/-203110soft"
21311,"0hard/-203050soft"
21328,"0hard/-203010soft"
21347,"0hard/-202930soft"
21597,"0hard/-202580soft"
24437,"0hard/-202480soft"
26341,"0hard/-202460soft"
26440,"0hard/-202420soft"
27070,"0hard/-202340soft"
27586,"0hard/-202240soft"
27604,"0hard/-202150soft"
27972,"0hard/-201770soft"
28247,"0hard/-201600soft"
28850,"0hard/-201500soft"
29356,"0hard/-201150soft"
30760,"0hard/-200800soft"
32864,"0hard/-200760soft"
38297,"0hard/-200410soft"
38717,"0hard/-200330soft"
39074,"0hard/-200290soft"
41670,"0hard/-199940soft"
42100,"0hard/-199900soft"
42316,"0hard/-199800soft"
43621,"0hard/-199700soft"
43678,"0hard/-199620soft"
44578,"0hard/-199520soft"
46899,"0hard/-199440soft"
47293,"0hard/-199360soft"
53620,"0hard/-199280soft"
55917,"0hard/-198970soft"
56570,"0hard/-198950soft"
58174,"0hard/-198920soft"
58349,"0hard/-198820soft"
59504,"0hard/-198800soft"
59530,"0hard/-198770soft"
59902,"0hard/-198690soft"
61698,"0hard/-198390soft"
62289,"0hard/-198310soft"
62329,"0hard/-198270soft"
63270,"0hard/-198180soft"
63396,"0hard/-198140soft"
66062,"0hard/-198000soft"
67492,"0hard/-197980soft"
68981,"0hard/-197940soft"
69564,"0hard/-197840soft"
71296,"0hard/-197750soft"
71445,"0hard/-197670soft"
71960,"0hard/-197650soft"
74578,"0hard/-197610soft"
77070,"0hard/-197550soft"
77301,"0hard/-197510soft"
77356,"0hard/-197470soft"
77446,"0hard/-197400soft"
78291,"0hard/-197370soft"
86665,"0hard/-197020soft"
87148,"0hard/-196960soft"
87322,"0hard/-196950soft"
87439,"0hard/-196920soft"
89892,"0hard/-196750soft"
95728,"0hard/-196650soft"
96269,"0hard/-196570soft"
99201,"0hard/-196470soft"
99700,"0hard/-196120soft"
101725,"0hard/-196100soft"
105820,"0hard/-196060soft"
116811,"0hard/-195980soft"
116914,"0hard/-195630soft"
117061,"0hard/-195030soft"
117360,"0hard/-194630soft"
131144,"0hard/-194610soft"
131610,"0hard/-194530soft"
132108,"0hard/-194520soft"
134623,"0hard/-194350soft"
145245,"0hard/-194000soft"
146920,"0hard/-193900soft"
155254,"0hard/-193800soft"
158264,"0hard/-193700soft"
159463,"0hard/-193620soft"
163486,"0hard/-193610soft"
164135,"0hard/-193530soft"
165567,"0hard/-193430soft"
173349,"0hard/-193300soft"
173540,"0hard/-193260soft"
188166,"0hard/-193180soft"
189478,"0hard/-192970soft"
213237,"0hard/-192620soft"
225007,"0hard/-192590soft"
231202,"0hard/-192530soft"
231458,"0hard/-192490soft"
233407,"0hard/-192450soft"
233580,"0hard/-192420soft"
234939,"0hard/-192360soft"
235594,"0hard/-192260soft"
236171,"0hard/-192190soft"
236208,"0hard/-192160soft"
240598,"0hard/-192120soft"
243858,"0hard/-192020soft"
254783,"0hard/-192000soft"
255470,"0hard/-191900soft"
255951,"0hard/-191800soft"
283719,"0hard/-191600soft"
286373,"0hard/-191200soft"
287956,"0hard/-191100soft"
299350,"0hard/-191040soft"
